event,comp,ML_component_event_mean,ML_component_event_median,ML_component_event_std,n_station_component,header_ML_mean,distance_mean_km,distance_min_km,distance_max_km,amplitude_nm_mean,ML_component_event_std_filled0,ML_component_event_mean_minus_header
20210110055921_ML2.7,HHN,3.290984503053773,3.2858807041528495,0.37863783542693824,7,2.700000047683716,129.58192416599817,26.45224952697754,232.32424926757812,3710.848888585139,0.37863783542693824,0.5909844553700574
20210110055921_ML2.7,HHZ,3.2271183015578067,3.4348997073827494,0.4373697223710878,7,2.700000047683716,129.58192416599817,26.45224952697754,232.32424926757812,2672.2546697082535,0.4373697223710878,0.5271182538740908
20210110055921_ML2.7,HMAX,3.290984503053773,3.2858807041528495,0.37863783542693824,7,2.700000047683716,129.58192416599817,26.45224952697754,232.32424926757812,3710.848888585139,0.37863783542693824,0.5909844553700574
20210112211631_ML3.6,HHE,4.041766551931269,4.000555991527221,0.36380409658514223,10,3.5999999046325684,294.0946899414063,62.341575622558594,438.94598388671875,1276.8291259439616,0.36380409658514223,0.4417666472987003
20210112211631_ML3.6,HHN,4.159738823539605,4.198226403456728,0.387220489048374,10,3.5999999046325684,294.0946899414063,62.341575622558594,438.94598388671875,1427.554132502757,0.387220489048374,0.559738918907037
20210112211631_ML3.6,HHZ,3.9855888344780275,3.977851646846861,0.35021071003067883,10,3.5999999046325684,294.0946899414063,62.341575622558594,438.94598388671875,932.0544836980787,0.35021071003067883,0.3855889298454591
20210112211631_ML3.6,HMAX,4.176454286085552,4.198226403456728,0.37196451374669876,10,3.5999999046325684,294.0946899414063,62.341575622558594,438.94598388671875,1512.3650720782848,0.37196451374669876,0.5764543814529839
20210115150808_ML2.9,HHE,3.3309464142764105,3.43543121788481,0.2177148735038246,5,2.9000000953674316,226.75540466308593,70.27420043945312,423.79443359375,433.7571693234442,0.2177148735038246,0.43094631890897883
20210115150808_ML2.9,HHN,3.3660935170346407,3.471850767653404,0.1983182596722496,5,2.9000000953674316,226.75540466308593,70.27420043945312,423.79443359375,481.5692294490781,0.1983182596722496,0.466093421667209
20210115150808_ML2.9,HHZ,3.444826744901877,3.471344185269473,0.38445650919743,5,2.9000000953674316,226.75540466308593,70.27420043945312,423.79443359375,425.0753308351651,0.38445650919743,0.5448266495344454
20210115150808_ML2.9,HMAX,3.3940135352251906,3.476304855880195,0.19694649915895557,5,2.9000000953674316,226.75540466308593,70.27420043945312,423.79443359375,494.6544608303956,0.19694649915895557,0.4940134398577589
20210205231951_ML2.8,HHE,3.2432067237562894,3.2841738912829186,0.19828219480500892,9,2.799999952316284,174.78998544481067,28.658479690551758,279.9127502441406,1294.0980152529962,0.19828219480500892,0.4432067714400052
20210205231951_ML2.8,HHN,3.2718921096286175,3.2687469423331796,0.1934026186814913,9,2.799999952316284,174.78998544481067,28.658479690551758,279.9127502441406,1426.6167443021175,0.1934026186814913,0.47189215731233336
20210205231951_ML2.8,HHZ,3.1996945632560974,3.295105126244449,0.23730386642524567,9,2.799999952316284,174.78998544481067,28.658479690551758,279.9127502441406,1013.5912532659198,0.23730386642524567,0.3996946109398132
20210205231951_ML2.8,HMAX,3.3014009379450546,3.2841738912829186,0.18284630641136448,9,2.799999952316284,174.78998544481067,28.658479690551758,279.9127502441406,1447.3216671414934,0.18284630641136448,0.5014009856287704
20210213231042_ML2.9,HHE,3.449319491780584,3.4286140603755895,0.10801062783091067,3,2.9000000953674316,184.10491943359375,114.33168029785156,272.4219055175781,656.3830982438426,0.10801062783091067,0.5493193964131522
20210213231042_ML2.9,HHN,3.459846779722739,3.4155892944231976,0.1623599349362035,3,2.9000000953674316,184.10491943359375,114.33168029785156,272.4219055175781,637.4936223433879,0.1623599349362035,0.5598466843553074
20210213231042_ML2.9,HHZ,3.3353497400534473,3.310205340129544,0.20334390685688813,3,2.9000000953674316,184.10491943359375,114.33168029785156,272.4219055175781,409.54718760595614,0.20334390685688813,0.43534964468601567
20210213231042_ML2.9,HMAX,3.4946499762525978,3.4286140603755895,0.12582598353086755,3,2.9000000953674316,184.10491943359375,114.33168029785156,272.4219055175781,711.7335750497645,0.12582598353086755,0.5946498808851661
20210407045342_ML2.1,HHE,2.8182334992615328,2.8182334992615328,0.0896353681567004,2,2.0999999046325684,126.83208465576172,121.21533203125,132.44883728027344,216.54298054990699,0.0896353681567004,0.7182335946289644
20210407045342_ML2.1,HHN,2.6696598436721013,2.6696598436721013,0.2988149286485254,2,2.0999999046325684,126.83208465576172,121.21533203125,132.44883728027344,166.66663108208422,0.2988149286485254,0.5696599390395329
20210407045342_ML2.1,HHZ,2.7608671888720173,2.7608671888720173,0.15145577030699472,2,2.0999999046325684,126.83208465576172,121.21533203125,132.44883728027344,192.09124353102078,0.15145577030699472,0.660867284239449
20210407045342_ML2.1,HMAX,2.8182334992615328,2.8182334992615328,0.0896353681567004,2,2.0999999046325684,126.83208465576172,121.21533203125,132.44883728027344,216.54298054990699,0.0896353681567004,0.7182335946289644
20210420044650_ML2.1,HHE,3.113411535601143,3.113411535601143,,1,2.0999999046325684,144.1045379638672,144.1045379638672,144.1045379638672,342.70604043768304,0.0,1.0134116309685748
20210420044650_ML2.1,HHN,3.030016696359664,3.030016696359664,,1,2.0999999046325684,144.1045379638672,144.1045379638672,144.1045379638672,282.8309420076416,0.0,0.9300167917270956
20210420044650_ML2.1,HHZ,3.0145746485265272,3.0145746485265272,,1,2.0999999046325684,144.1045379638672,144.1045379638672,144.1045379638672,272.95111464910553,0.0,0.9145747438939589
20210420044650_ML2.1,HMAX,3.113411535601143,3.113411535601143,,1,2.0999999046325684,144.1045379638672,144.1045379638672,144.1045379638672,342.70604043768304,0.0,1.0134116309685748
20210510232452_ML2.8,HHE,3.159207187079229,3.187015824366925,0.24670416213228902,6,2.799999952316284,158.6014493306478,68.60213470458984,239.77444458007812,433.6113043189075,0.24670416213228902,0.3592072347629447
20210510232452_ML2.8,HHN,3.2145647060158566,3.2557783442390065,0.4107941197496795,6,2.799999952316284,158.6014493306478,68.60213470458984,239.77444458007812,628.8216507516046,0.4107941197496795,0.41456475369957246
20210510232452_ML2.8,HHZ,3.114220823702963,3.1617427246024445,0.25701840932379594,6,2.799999952316284,158.6014493306478,68.60213470458984,239.77444458007812,375.22365628633787,0.25701840932379594,0.314220871386679
20210510232452_ML2.8,HMAX,3.2692175773558225,3.281836842936011,0.3449842756162447,6,2.799999952316284,158.6014493306478,68.60213470458984,239.77444458007812,650.435560834039,0.3449842756162447,0.46921762503953834
20210515080300_ML2.8,HHE,3.3499596618999914,3.3018454195312117,0.19186542956299849,7,2.799999952316284,150.24195861816406,65.23145294189453,234.44544982910156,758.1660218689834,0.19186542956299849,0.5499597095837072
20210515080300_ML2.8,HHN,3.300938107658691,3.211599413554991,0.31638699084918,7,2.799999952316284,150.24195861816406,65.23145294189453,234.44544982910156,704.2302657813541,0.31638699084918,0.5009381553424066
20210515080300_ML2.8,HHZ,3.2310075426275087,3.11119704224612,0.19375490064269546,7,2.799999952316284,150.24195861816406,65.23145294189453,234.44544982910156,553.5758648597447,0.19375490064269546,0.4310075903112245
20210515080300_ML2.8,HMAX,3.3963689968762387,3.3018454195312117,0.2319921129265192,7,2.799999952316284,150.24195861816406,65.23145294189453,234.44544982910156,806.4383289435907,0.2319921129265192,0.5963690445599545
20210525004621_ML2.4,HHE,2.4519866432240365,2.4519866432240365,0.01461843167323357,2,2.4000000953674316,55.98326301574707,44.1538200378418,67.81270599365234,337.1577470765901,0.01461843167323357,0.05198654785660484
20210525004621_ML2.4,HHN,2.2271600659804465,2.2271600659804465,0.44708324556782897,2,2.4000000953674316,55.98326301574707,44.1538200378418,67.81270599365234,299.38889536601,0.44708324556782897,-0.17284002938698517
20210525004621_ML2.4,HHZ,2.4410831277343057,2.4410831277343057,0.18680470345974848,2,2.4000000953674316,55.98326301574707,44.1538200378418,67.81270599365234,313.31818245874155,0.18680470345974848,0.04108303236687405
20210525004621_ML2.4,HMAX,2.492472755866965,2.492472755866965,0.07187444126062767,2,2.4000000953674316,55.98326301574707,44.1538200378418,67.81270599365234,382.19736078614096,0.07187444126062767,0.09247266049953318
20210526034133_ML2.2,HHE,2.8321628372237355,2.8298745156112304,0.4083255879103738,3,2.200000047683716,80.38187408447266,65.70332336425781,102.9599838256836,688.0354032233713,0.4083255879103738,0.6321627895400197
20210526034133_ML2.2,HHN,2.808221677555942,2.690258495806641,0.31550699999411197,3,2.200000047683716,80.38187408447266,65.70332336425781,102.9599838256836,603.7400015051417,0.31550699999411197,0.6082216298722263
20210526034133_ML2.2,HHZ,2.736850510643316,2.750722212501402,0.3034565047059622,3,2.200000047683716,80.38187408447266,65.70332336425781,102.9599838256836,474.29239548130425,0.3034565047059622,0.5368504629596003
20210526034133_ML2.2,HMAX,2.880065207762519,2.8298745156112304,0.33926320365914303,3,2.200000047683716,80.38187408447266,65.70332336425781,102.9599838256836,714.9224347220319,0.33926320365914303,0.680065160078803
20210609163430_ML2.5,HHE,2.758219682771548,2.797454605451966,0.2140167371710347,3,2.5,137.86467997233072,110.37627410888672,179.7003936767578,170.30791591186048,0.2140167371710347,0.25821968277154816
20210609163430_ML2.5,HHN,2.7769591976887935,2.812459712624367,0.1332816107593678,3,2.5,137.86467997233072,110.37627410888672,179.7003936767578,185.07871796698632,0.1332816107593678,0.2769591976887935
20210609163430_ML2.5,HHZ,2.6792691411884424,2.7214171866439694,0.1653256980782082,3,2.5,137.86467997233072,110.37627410888672,179.7003936767578,149.41402578620875,0.1653256980782082,0.1792691411884424
20210609163430_ML2.5,HMAX,2.8227741082724163,2.8888961517959864,0.17011867802891387,3,2.5,137.86467997233072,110.37627410888672,179.7003936767578,199.3358562494292,0.17011867802891387,0.32277410827241626
20210614220447_ML2.2,HHE,2.8607214705164643,2.782306738431899,0.2021446500088997,3,2.200000047683716,149.63710276285806,74.73909759521484,241.95301818847656,227.8933612025979,0.2021446500088997,0.6607214228327485
20210614220447_ML2.2,HHN,2.808323334015592,2.706952904305088,0.2175508010527658,3,2.200000047683716,149.63710276285806,74.73909759521484,241.95301818847656,201.578144062603,0.2175508010527658,0.6083232863318764
20210614220447_ML2.2,HHZ,2.8471117307123865,2.78497610478544,0.36293047328165695,3,2.200000047683716,149.63710276285806,74.73909759521484,241.95301818847656,199.46364636783088,0.36293047328165695,0.6471116830286707
20210614220447_ML2.2,HMAX,2.8607214705164643,2.782306738431899,0.2021446500088997,3,2.200000047683716,149.63710276285806,74.73909759521484,241.95301818847656,227.8933612025979,0.2021446500088997,0.6607214228327485
20210825121410_ML2.4,HHE,2.936698308255367,2.936698308255367,,1,2.4000000953674316,189.46090698242188,189.46090698242188,189.46090698242188,138.21985235330035,0.0,0.5366982128879352
20210825121410_ML2.4,HHN,3.2062456677962876,3.2062456677962876,,1,2.4000000953674316,189.46090698242188,189.46090698242188,189.46090698242188,257.109298993093,0.0,0.806245572428856
20210825121410_ML2.4,HHZ,3.0308196057509784,3.0308196057509784,,1,2.4000000953674316,189.46090698242188,189.46090698242188,189.46090698242188,171.66893869226894,0.0,0.6308195103835468
20210825121410_ML2.4,HMAX,3.2062456677962876,3.2062456677962876,,1,2.4000000953674316,189.46090698242188,189.46090698242188,189.46090698242188,257.109298993093,0.0,0.806245572428856
20210831094010_ML2.6,HHE,3.4855470011011054,3.4855470011011054,,1,2.5999999046325684,142.94488525390625,142.94488525390625,142.94488525390625,818.7362121303063,0.0,0.885547096468537
20210831094010_ML2.6,HHN,3.5494442637440473,3.5494442637440473,,1,2.5999999046325684,142.94488525390625,142.94488525390625,142.94488525390625,948.5085761207852,0.0,0.949444359111479
20210831094010_ML2.6,HHZ,3.58081454170999,3.58081454170999,,1,2.5999999046325684,142.94488525390625,142.94488525390625,142.94488525390625,1019.5570686186281,0.0,0.9808146370774216
20210831094010_ML2.6,HMAX,3.5494442637440473,3.5494442637440473,,1,2.5999999046325684,142.94488525390625,142.94488525390625,142.94488525390625,948.5085761207852,0.0,0.949444359111479
20210902101042_ML2.3,HHE,2.733743085953706,2.733743085953706,0.16429146825074967,2,2.299999952316284,79.84239959716797,42.90880584716797,116.77599334716797,634.5670058653641,0.16429146825074967,0.4337431336374218
20210902101042_ML2.3,HHN,2.4921284941222708,2.4921284941222708,0.06439068848470117,2,2.299999952316284,79.84239959716797,42.90880584716797,116.77599334716797,323.7649047795616,0.06439068848470117,0.1921285418059866
20210902101042_ML2.3,HHZ,2.4163758962505533,2.4163758962505533,0.19109243177394664,2,2.299999952316284,79.84239959716797,42.90880584716797,116.77599334716797,217.14816409243468,0.19109243177394664,0.11637594393426909
20210902101042_ML2.3,HMAX,2.733743085953706,2.733743085953706,0.16429146825074967,2,2.299999952316284,79.84239959716797,42.90880584716797,116.77599334716797,634.5670058653641,0.16429146825074967,0.4337431336374218
20211007200339_ML2.2,HHE,3.0002474500996286,2.906383037242053,0.5948523061483689,9,2.200000047683716,123.5655968983968,30.988466262817383,207.98324584960938,537.801134129187,0.5948523061483689,0.8002474024159127
20211007200339_ML2.2,HHN,2.911206088631723,2.8800655400724597,0.644439551876906,9,2.200000047683716,123.5655968983968,30.988466262817383,207.98324584960938,434.4030096592291,0.644439551876906,0.711206040948007
20211007200339_ML2.2,HHZ,2.9079454768480897,2.7638450313259364,0.5854156469487369,9,2.200000047683716,123.5655968983968,30.988466262817383,207.98324584960938,411.7871261555174,0.5854156469487369,0.7079454291643739
20211007200339_ML2.2,HMAX,3.0114023524512183,2.906383037242053,0.5967197832511306,9,2.200000047683716,123.5655968983968,30.988466262817383,207.98324584960938,544.9755882924882,0.5967197832511306,0.8114023047675025
20211020081743_ML2.1,HHE,3.0941680000059057,3.12060226561276,0.40647897548771916,5,2.0999999046325684,104.02951354980469,72.29978942871094,161.00205993652344,735.4322370274961,0.40647897548771916,0.9941680953733374
20211020081743_ML2.1,HHN,3.1475753878119455,3.088438557733544,0.3740293572401776,5,2.0999999046325684,104.02951354980469,72.29978942871094,161.00205993652344,805.758626624288,0.3740293572401776,1.047575483179377
20211020081743_ML2.1,HHZ,2.7897655539007262,2.4969091172105538,0.49166195877544655,5,2.0999999046325684,104.02951354980469,72.29978942871094,161.00205993652344,394.75417165392594,0.49166195877544655,0.6897656492681579
20211020081743_ML2.1,HMAX,3.154008129387789,3.12060226561276,0.37303328408419006,5,2.0999999046325684,104.02951354980469,72.29978942871094,161.00205993652344,817.4129933941417,0.37303328408419006,1.0540082247552207
20211024194709_ML2.0,HHE,3.040830547069003,3.040830547069003,0.6042104695403644,2,2.0,119.94881820678711,104.77222442626953,135.1254119873047,716.0060523539717,0.6042104695403644,1.0408305470690031
20211024194709_ML2.0,HHN,2.9637005030692523,2.9637005030692523,0.4505921150542983,2,2.0,119.94881820678711,104.77222442626953,135.1254119873047,492.4557702683656,0.4505921150542983,0.9637005030692523
20211024194709_ML2.0,HHZ,2.9944576943890695,2.9944576943890695,0.173957432289471,2,2.0,119.94881820678711,104.77222442626953,135.1254119873047,402.0024414058291,0.173957432289471,0.9944576943890695
20211024194709_ML2.0,HMAX,3.056577815155036,3.056577815155036,0.581940469442772,2,2.0,119.94881820678711,104.77222442626953,135.1254119873047,720.5595742768503,0.581940469442772,1.0565778151550358
20211108123654_ML3.0,HHE,3.648780398571366,3.521606784669723,0.5795746145623002,7,3.0,175.73789760044642,73.2193832397461,298.4634704589844,1467.9043325931648,0.5795746145623002,0.648780398571366
20211108123654_ML3.0,HHN,3.5117776652197175,3.2241380746222807,0.6183471673880716,7,3.0,175.73789760044642,73.2193832397461,298.4634704589844,966.4427801492805,0.6183471673880716,0.5117776652197175
20211108123654_ML3.0,HHZ,3.43538884151807,3.1890187757816095,0.5316331518329246,7,3.0,175.73789760044642,73.2193832397461,298.4634704589844,709.70195931522,0.5316331518329246,0.43538884151807
20211108123654_ML3.0,HMAX,3.736379794074579,3.521606784669723,0.5223625588471311,7,3.0,175.73789760044642,73.2193832397461,298.4634704589844,1580.2830252243155,0.5223625588471311,0.7363797940745789
20211108123705_ML3.0,HHE,3.629120603653792,3.3917248389958803,0.6445411582864773,6,3.0,161.1903928120931,75.95010375976562,301.4239807128906,1681.9552239451584,0.6445411582864773,0.6291206036537922
20211108123705_ML3.0,HHN,3.465092066081312,3.2460641036339606,0.6582224876174786,6,3.0,161.1903928120931,75.95010375976562,301.4239807128906,1051.0609491212413,0.6582224876174786,0.4650920660813118
20211108123705_ML3.0,HHZ,3.4183760203781177,3.291027222210078,0.5406118493019763,6,3.0,161.1903928120931,75.95010375976562,301.4239807128906,783.6243244931183,0.5406118493019763,0.4183760203781177
20211108123705_ML3.0,HMAX,3.7035736480946295,3.5140731465638346,0.5902176792665917,6,3.0,161.1903928120931,75.95010375976562,301.4239807128906,1756.5684831951976,0.5902176792665917,0.7035736480946295
20211126213529_ML2.5,HHE,3.2484725321145183,3.2834619449552,0.4603743080277067,4,2.5,114.80273342132568,37.54666519165039,160.88165283203125,1054.0265031039387,0.4603743080277067,0.7484725321145183
20211126213529_ML2.5,HHN,2.9822468818887744,2.9141459411588166,0.20314011960204395,4,2.5,114.80273342132568,37.54666519165039,160.88165283203125,654.9640137245643,0.20314011960204395,0.4822468818887744
20211126213529_ML2.5,HHZ,2.8170604653479137,2.7621199158479657,0.16746990230066142,4,2.5,114.80273342132568,37.54666519165039,160.88165283203125,385.5165141290096,0.16746990230066142,0.31706046534791366
20211126213529_ML2.5,HMAX,3.319631462776741,3.2834619449552,0.3520548035822136,4,2.5,114.80273342132568,37.54666519165039,160.88165283203125,1259.968155167513,0.3520548035822136,0.8196314627767411
20211204180121_ML2.3,HHE,3.1497548535014834,3.1497548535014834,0.13931886165427956,2,2.299999952316284,114.30212783813477,100.3254165649414,128.27883911132812,603.738172683391,0.13931886165427956,0.8497549011851993
20211204180121_ML2.3,HHN,3.034831056681294,3.034831056681294,0.486320446901382,2,2.299999952316284,114.30212783813477,100.3254165649414,128.27883911132812,501.9026098080036,0.486320446901382,0.7348311043650098
20211204180121_ML2.3,HHZ,2.8516079709359397,2.8516079709359397,0.09321785941177219,2,2.299999952316284,114.30212783813477,100.3254165649414,128.27883911132812,295.5957618145898,0.09321785941177219,0.5516080186196555
20211204180121_ML2.3,HMAX,3.313489853919674,3.313489853919674,0.09223739657229023,2,2.299999952316284,114.30212783813477,100.3254165649414,128.27883911132812,807.4774482199695,0.09223739657229023,1.01348990160339
20211206213635_ML2.6,HHE,3.184940081910498,3.1491248766897257,0.3973572427820351,13,2.5999999046325684,133.0919212928185,59.36248779296875,205.96852111816406,789.5184446077888,0.3973572427820351,0.5849401772779297
20211206213635_ML2.6,HHN,3.0535859765893276,2.9927524466318616,0.22979874083941496,13,2.5999999046325684,133.0919212928185,59.36248779296875,205.96852111816406,419.5140981985451,0.22979874083941496,0.45358607195675926
20211206213635_ML2.6,HHZ,3.0080264428658814,2.851515728797149,0.3605339403074474,13,2.5999999046325684,133.0919212928185,59.36248779296875,205.96852111816406,469.8360052889041,0.3605339403074474,0.40802653823331303
20211206213635_ML2.6,HMAX,3.253350203625084,3.1891426623333565,0.3368326446726978,13,2.5999999046325684,133.0919212928185,59.36248779296875,205.96852111816406,827.9088390175463,0.3368326446726978,0.6533502989925157
20211215045136_ML2.5,HHE,3.0673226340412474,2.987085082647501,0.22660222524006146,4,2.5,82.69347667694092,58.16337966918945,101.59280395507812,839.7006732076477,0.22660222524006146,0.5673226340412474
20211215045136_ML2.5,HHN,2.6097252384599576,2.63166811283007,0.18344967082857447,4,2.5,82.69347667694092,58.16337966918945,101.59280395507812,282.27693671121597,0.18344967082857447,0.10972523845995763
20211215045136_ML2.5,HHZ,2.704566514169017,2.65908710457314,0.24965071018979346,4,2.5,82.69347667694092,58.16337966918945,101.59280395507812,373.59607568330415,0.24965071018979346,0.20456651416901694
20211215045136_ML2.5,HMAX,3.0673226340412474,2.987085082647501,0.22660222524006146,4,2.5,82.69347667694092,58.16337966918945,101.59280395507812,839.7006732076477,0.22660222524006146,0.5673226340412474
20211231224607_ML1.4,HHE,2.8515937775002036,2.815001184914043,0.3309947977603489,7,1.399999976158142,74.26644461495536,34.69099807739258,111.96871948242188,771.2832363957505,0.3309947977603489,1.4515938013420615
20211231224607_ML1.4,HHN,2.6735891195536325,2.6026659420864338,0.3514838096663277,7,1.399999976158142,74.26644461495536,34.69099807739258,111.96871948242188,506.278736637259,0.3514838096663277,1.2735891433954905
20211231224607_ML1.4,HHZ,2.6554047870184063,2.6463400490540296,0.38367340585324183,7,1.399999976158142,74.26644461495536,34.69099807739258,111.96871948242188,462.2062877707088,0.38367340585324183,1.2554048108602642
20211231224607_ML1.4,HMAX,2.8950926018041474,2.815001184914043,0.29081624612294654,7,1.399999976158142,74.26644461495536,34.69099807739258,111.96871948242188,817.0995527833204,0.29081624612294654,1.4950926256460053
20220110000819_ML2.4,HHE,3.0994170089135906,2.863556246447131,0.4251209923464972,3,2.4000000953674316,58.8576234181722,31.391878128051758,77.91838073730469,1846.5845300295634,0.4251209923464972,0.699416913546159
20220110000819_ML2.4,HHN,2.528140088167194,2.607323291193026,0.35095194367755134,3,2.4000000953674316,58.8576234181722,31.391878128051758,77.91838073730469,543.0040351797593,0.35095194367755134,0.1281399927997624
20220110000819_ML2.4,HHZ,2.711947222077106,2.4538112947991575,0.58822073067312,3,2.4000000953674316,58.8576234181722,31.391878128051758,77.91838073730469,962.8331637812594,0.58822073067312,0.3119471267096743
20220110000819_ML2.4,HMAX,3.0994170089135906,2.863556246447131,0.4251209923464972,3,2.4000000953674316,58.8576234181722,31.391878128051758,77.91838073730469,1846.5845300295634,0.4251209923464972,0.699416913546159
20220202053210_ML2.0,HHE,2.5413284668869207,2.5587280904945606,0.17509005205004843,3,2.0,56.73748461405436,26.10358238220215,107.36385345458984,601.2036500840701,0.17509005205004843,0.5413284668869207
20220202053210_ML2.0,HHN,2.3363050113551966,2.2913657845814894,0.09160398039455094,3,2.0,56.73748461405436,26.10358238220215,107.36385345458984,349.5876498449326,0.09160398039455094,0.33630501135519664
20220202053210_ML2.0,HHZ,2.607514362263482,2.648745530086523,0.1023667676702144,3,2.0,56.73748461405436,26.10358238220215,107.36385345458984,733.8000382808735,0.1023667676702144,0.607514362263482
20220202053210_ML2.0,HMAX,2.5413284668869207,2.5587280904945606,0.17509005205004843,3,2.0,56.73748461405436,26.10358238220215,107.36385345458984,601.2036500840701,0.17509005205004843,0.5413284668869207
20220225232019_ML2.2,HHE,2.92555267306629,2.8377183721938692,0.4213579432766166,8,2.200000047683716,86.99139833450317,29.568105697631836,152.68450927734375,741.841538049066,0.4213579432766166,0.7255526253825741
20220225232019_ML2.2,HHN,2.804846138488287,2.7567103357093914,0.3086956091321922,8,2.200000047683716,86.99139833450317,29.568105697631836,152.68450927734375,603.9298402577539,0.3086956091321922,0.6048460908045712
20220225232019_ML2.2,HHZ,2.789381187084356,2.7079827508977505,0.5233284284655404,8,2.200000047683716,86.99139833450317,29.568105697631836,152.68450927734375,572.4253361674283,0.5233284284655404,0.5893811394006403
20220225232019_ML2.2,HMAX,2.933894402298073,2.8377183721938692,0.41468858699393796,8,2.200000047683716,86.99139833450317,29.568105697631836,152.68450927734375,752.6026141665375,0.41468858699393796,0.7338943546143573
20220314022136_ML3.9,HHE,3.8658604521127495,3.794403626540947,0.35409775898464013,9,3.5999999046325684,211.9134724934896,37.661930084228516,355.6713562011719,2635.127872289594,0.35409775898464013,0.2658605474801812
20220314022136_ML3.9,HHN,3.886987852742644,3.9004831072662913,0.4137804561679045,9,3.5999999046325684,211.9134724934896,37.661930084228516,355.6713562011719,2758.750045919199,0.4137804561679045,0.28698794811007566
20220314022136_ML3.9,HHZ,3.791637984745416,3.7992651433063998,0.39926168452248645,9,3.5999999046325684,211.9134724934896,37.661930084228516,355.6713562011719,1938.4022568674352,0.39926168452248645,0.19163808011284766
20220314022136_ML3.9,HMAX,3.9515779144070313,3.9122967911509248,0.3574740172919348,9,3.5999999046325684,211.9134724934896,37.661930084228516,355.6713562011719,2923.155326121081,0.3574740172919348,0.35157800977446296
20220420215406_ML2.0,HHE,2.6883515837137884,2.568920455602531,0.35314841808746417,7,2.0,90.96616799490792,33.33381652832031,138.77232360839844,446.68662496992243,0.35314841808746417,0.6883515837137884
20220420215406_ML2.0,HHN,2.615652038239219,2.4533661085881686,0.4090031887111619,7,2.0,90.96616799490792,33.33381652832031,138.77232360839844,582.23370418638,0.4090031887111619,0.6156520382392192
20220420215406_ML2.0,HHZ,2.7806715772551165,2.5170215566686718,0.6547293172658178,7,2.0,90.96616799490792,33.33381652832031,138.77232360839844,2731.312380783834,0.6547293172658178,0.7806715772551165
20220420215406_ML2.0,HMAX,2.772179746059284,2.6728663923552194,0.371826698472467,7,2.0,90.96616799490792,33.33381652832031,138.77232360839844,694.8226833308406,0.371826698472467,0.7721797460592841
20220422111325_ML3.2,HHE,3.3976667180130407,3.34640383105273,0.32999974530791726,15,3.200000047683716,101.8261068979899,29.111406326293945,292.0296936035156,2250.4174317908983,0.32999974530791726,0.19766667032932483
20220422111325_ML3.2,HHN,3.366924916011129,3.3740304217902333,0.3478352525878791,15,3.200000047683716,101.8261068979899,29.111406326293945,292.0296936035156,2514.99206792823,0.3478352525878791,0.16692486832741338
20220422111325_ML3.2,HHZ,3.3454037097681595,3.269482381754549,0.27413379805339805,15,3.200000047683716,101.8261068979899,29.111406326293945,292.0296936035156,1680.197527754908,0.27413379805339805,0.14540366208444366
20220422111325_ML3.2,HMAX,3.4573110115233385,3.438735628863018,0.32609821226473107,15,3.200000047683716,101.8261068979899,29.111406326293945,292.0296936035156,2757.0470883001994,0.32609821226473107,0.2573109638396227
20220501120401_ML2.3,HHE,2.6385119367439938,2.5834700465611613,0.3092896053162679,4,2.299999952316284,54.550660133361816,18.875980377197266,93.63847351074219,825.6086660488559,0.3092896053162679,0.3385119844277096
20220501120401_ML2.3,HHN,2.6564711769230396,2.5396985772386165,0.2991864506661991,4,2.299999952316284,54.550660133361816,18.875980377197266,93.63847351074219,732.8229373766468,0.2991864506661991,0.3564712246067554
20220501120401_ML2.3,HHZ,2.573480630077519,2.3465174025543605,0.6390298679175317,4,2.299999952316284,54.550660133361816,18.875980377197266,93.63847351074219,792.5961655719428,0.6390298679175317,0.27348067776123486
20220501120401_ML2.3,HMAX,2.69076630805481,2.6082888395021575,0.2897177425258581,4,2.299999952316284,54.550660133361816,18.875980377197266,93.63847351074219,874.0647150295398,0.2897177425258581,0.3907663557385259
20220519005706_ML2.5,HHE,2.6666795443609046,2.551211478315693,0.4356676247466911,7,2.5,74.2869518824986,37.500335693359375,129.37359619140625,656.4982318195536,0.4356676247466911,0.1666795443609046
20220519005706_ML2.5,HHN,2.6292264770942047,2.587158918541787,0.35677795579311483,7,2.5,74.2869518824986,37.500335693359375,129.37359619140625,454.77327339561424,0.35677795579311483,0.12922647709420465
20220519005706_ML2.5,HHZ,2.5459394670106774,2.4214865972796256,0.3455453985994461,7,2.5,74.2869518824986,37.500335693359375,129.37359619140625,423.16004232966026,0.3455453985994461,0.045939467010677415
20220519005706_ML2.5,HMAX,2.7291744766526977,2.587158918541787,0.367555509396668,7,2.5,74.2869518824986,37.500335693359375,129.37359619140625,682.0710052469822,0.367555509396668,0.22917447665269775
20220604183510_ML2.6,HHE,2.458361030182006,2.395455579804077,0.3159750082718269,7,2.5999999046325684,67.44331359863281,35.44694137573242,116.00176239013672,315.7698047587336,0.3159750082718269,-0.14163887445056256
20220604183510_ML2.6,HHN,2.556555807469274,2.4610698986941593,0.4551357901554565,7,2.5999999046325684,67.44331359863281,35.44694137573242,116.00176239013672,419.9583479461459,0.4551357901554565,-0.04344409716329434
20220604183510_ML2.6,HHZ,2.472774367316439,2.3652030330137874,0.40565970102355503,7,2.5999999046325684,67.44331359863281,35.44694137573242,116.00176239013672,348.4150935561891,0.40565970102355503,-0.1272255373161295
