event,net,sta,comp,distance_km,header_ML_key,header_ML,ML_formula,ML_component,ML_component_minus_header,abs_ML_component_minus_header,ML_component_WA_mm_equivalent,ML_seisan_minus_WA_equivalent,origin_time,p_pick,p_label,p_source,s_pick,s_label,s_source,surface_pick,amp_window_start,amp_window_end,amp_window_sec,peak_time,peak_signed_displacement_nm,amplitude_displacement_nm,amplitude_displacement_um,amplitude_ground_displacement_mm,amplitude_WA_equivalent_mm,amplitude_unit_for_ML,remove_window_mean_for_amplitude,npts_window,derived_component,derived_from,velocity_input_to_nm_per_sec,displacement_output_unit,apply_filter_for_ml,ML_HHE_HHN_mean
20220730165146_ML3.7,VN,VN02,HHZ,63.54722213745117,mag,3.700000047683716,SEISAN_HUTTON_NM,3.565007595194852,-0.1349924524888637,0.1349924524888637,3.5640709301576132,0.0009366650372388818,2022-07-30T16:52:33.699000,2022-07-30T16:52:44.449000,Pg,header,2022-07-30T16:52:51.855349,S,theory,2022-07-30T16:53:16.063815,2022-07-30T16:52:51.855349,2022-07-30T16:53:14.063815,22.208466,2022-07-30T16:53:00.888001,3415.5932901863657,3415.5932901863657,3.415593290186366,0.0034155932901863656,7.1044340435876405,nm,True,2222,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN02,HMAX,63.54722213745117,mag,3.700000047683716,SEISAN_HUTTON_NM,3.7000163584065513,1.631072283547752e-05,1.631072283547752e-05,3.699079693369312,,2022-07-30T16:52:33.699000,2022-07-30T16:52:44.449000,Pg,header,2022-07-30T16:52:51.855349,S,theory,2022-07-30T16:53:16.063815,2022-07-30T16:52:51.855349,2022-07-30T16:53:14.063815,22.208466,,,4660.955053226152,4.660955053226152,0.004660955053226151,9.694786510710395,nm,True,2222,True,HHE+HHN,1.0,nm,False,3.5203642846100407
20220730165146_ML3.7,VN,VN04,HHE,130.03057861328125,mag,3.700000047683716,SEISAN_HUTTON_NM,4.0568272785190835,0.3568272308353677,0.3568272308353677,4.055890613481845,0.0009366650372388818,2022-07-30T16:52:33.699000,2022-07-30T16:52:55.539004,Pg,header,2022-07-30T16:53:10.850594,S,theory,2022-07-30T16:54:00.386052,2022-07-30T16:53:10.850594,2022-07-30T16:53:58.386052,47.535459,2022-07-30T16:53:19.688000,3584.916011942746,3584.916011942746,3.584916011942746,0.003584916011942746,7.4566253048409115,nm,True,4755,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN04,HHN,130.03057861328125,mag,3.700000047683716,SEISAN_HUTTON_NM,4.04010070335915,0.34010065567543446,0.34010065567543446,4.039164038321911,0.0009366650372388818,2022-07-30T16:52:33.699000,2022-07-30T16:52:55.539004,Pg,header,2022-07-30T16:53:10.850594,S,theory,2022-07-30T16:54:00.386052,2022-07-30T16:53:10.850594,2022-07-30T16:53:58.386052,47.535459,2022-07-30T16:53:21.938000,-3449.470301733433,3449.470301733433,3.449470301733433,0.003449470301733433,7.174898227605541,nm,True,4755,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN04,HHZ,130.03057861328125,mag,3.700000047683716,SEISAN_HUTTON_NM,4.169071583961551,0.46907153627783504,0.46907153627783504,4.168134918924312,0.0009366650372388818,2022-07-30T16:52:33.699000,2022-07-30T16:52:55.539004,Pg,header,2022-07-30T16:53:10.850594,S,theory,2022-07-30T16:54:00.386052,2022-07-30T16:53:10.850594,2022-07-30T16:53:58.386052,47.535459,2022-07-30T16:53:18.578000,4642.194052556843,4642.194052556843,4.642194052556843,0.004642194052556843,9.655763629318233,nm,True,4755,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN04,HMAX,130.03057861328125,mag,3.700000047683716,SEISAN_HUTTON_NM,4.0568272785190835,0.3568272308353677,0.3568272308353677,4.055890613481845,,2022-07-30T16:52:33.699000,2022-07-30T16:52:55.539004,Pg,header,2022-07-30T16:53:10.850594,S,theory,2022-07-30T16:54:00.386052,2022-07-30T16:53:10.850594,2022-07-30T16:53:58.386052,47.535459,,,3584.916011942746,3.584916011942746,0.003584916011942746,7.4566253048409115,nm,True,4755,True,HHE+HHN,1.0,nm,False,4.048463990939117
20220730165146_ML3.7,VN,VN05,HHE,61.74528121948242,mag,3.700000047683716,SEISAN_HUTTON_NM,3.635289502251008,-0.06471054543270771,0.06471054543270771,3.6343528372137692,0.0009366650372388818,2022-07-30T16:52:33.699000,2022-07-30T16:52:44.099002,Pg,header,2022-07-30T16:52:51.340509,S,theory,2022-07-30T16:53:14.862521,2022-07-30T16:52:51.340509,2022-07-30T16:53:12.862521,21.522012,2022-07-30T16:52:58.068000,-4178.5031389767955,4178.5031389767955,4.1785031389767955,0.004178503138976795,8.691286529071736,nm,True,2153,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN05,HHN,61.74528121948242,mag,3.700000047683716,SEISAN_HUTTON_NM,3.757058543770458,0.05705849608674196,0.05705849608674196,3.75612187873322,0.0009366650372379937,2022-07-30T16:52:33.699000,2022-07-30T16:52:44.099002,Pg,header,2022-07-30T16:52:51.340509,S,theory,2022-07-30T16:53:14.862521,2022-07-30T16:52:51.340509,2022-07-30T16:53:12.862521,21.522012,2022-07-30T16:52:59.828000,5530.8231792916085,5530.8231792916085,5.530823179291609,0.005530823179291608,11.504112212926545,nm,True,2153,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN05,HHZ,61.74528121948242,mag,3.700000047683716,SEISAN_HUTTON_NM,3.9048517216854606,0.20485167400174475,0.20485167400174475,3.903915056648222,0.0009366650372384377,2022-07-30T16:52:33.699000,2022-07-30T16:52:44.099002,Pg,header,2022-07-30T16:52:51.340509,S,theory,2022-07-30T16:53:14.862521,2022-07-30T16:52:51.340509,2022-07-30T16:53:12.862521,21.522012,2022-07-30T16:52:51.608000,7772.897704387342,7772.897704387342,7.772897704387342,0.007772897704387342,16.16762722512567,nm,True,2153,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN05,HMAX,61.74528121948242,mag,3.700000047683716,SEISAN_HUTTON_NM,3.757058543770458,0.05705849608674196,0.05705849608674196,3.75612187873322,,2022-07-30T16:52:33.699000,2022-07-30T16:52:44.099002,Pg,header,2022-07-30T16:52:51.340509,S,theory,2022-07-30T16:53:14.862521,2022-07-30T16:52:51.340509,2022-07-30T16:53:12.862521,21.522012,,,5530.8231792916085,5.530823179291609,0.005530823179291608,11.504112212926545,nm,True,2153,True,HHE+HHN,1.0,nm,False,3.696174023010733
20220730165146_ML3.7,VN,VN08,HHE,151.21408081054688,mag,3.700000047683716,SEISAN_HUTTON_NM,4.06657811963969,0.36657807195597414,0.36657807195597414,4.06564145460245,0.00093666503723977,2022-07-30T16:52:33.699000,2022-07-30T16:52:58.879008,Pg,header,2022-07-30T16:53:16.903023,S,theory,2022-07-30T16:54:14.508387,2022-07-30T16:53:16.903023,2022-07-30T16:54:12.508387,55.605364,2022-07-30T16:53:46.618000,-2827.7182016080233,2827.7182016080233,2.827718201608023,0.002827718201608023,5.881653859344688,nm,True,5561,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN08,HHN,151.21408081054688,mag,3.700000047683716,SEISAN_HUTTON_NM,4.45783907036692,0.7578390226832044,0.7578390226832044,4.45690240532968,0.00093666503723977,2022-07-30T16:52:33.699000,2022-07-30T16:52:58.879008,Pg,header,2022-07-30T16:53:16.903023,S,theory,2022-07-30T16:54:14.508387,2022-07-30T16:53:16.903023,2022-07-30T16:54:12.508387,55.605364,2022-07-30T16:53:30.528000,-6961.407840741761,6961.407840741761,6.961407840741761,0.00696140784074176,14.479728308742862,nm,True,5561,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN08,HHZ,151.21408081054688,mag,3.700000047683716,SEISAN_HUTTON_NM,4.2234054262369725,0.5234053785532566,0.5234053785532566,4.222468761199734,0.0009366650372388818,2022-07-30T16:52:33.699000,2022-07-30T16:52:58.879008,Pg,header,2022-07-30T16:53:16.903023,S,theory,2022-07-30T16:54:14.508387,2022-07-30T16:53:16.903023,2022-07-30T16:54:12.508387,55.605364,2022-07-30T16:53:43.608000,-4057.5458304656804,4057.5458304656804,4.05754583046568,0.00405754583046568,8.439695327368614,nm,True,5561,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN08,HMAX,151.21408081054688,mag,3.700000047683716,SEISAN_HUTTON_NM,4.45783907036692,0.7578390226832044,0.7578390226832044,4.45690240532968,,2022-07-30T16:52:33.699000,2022-07-30T16:52:58.879008,Pg,header,2022-07-30T16:53:16.903023,S,theory,2022-07-30T16:54:14.508387,2022-07-30T16:53:16.903023,2022-07-30T16:54:12.508387,55.605364,,,6961.407840741761,6.961407840741761,0.00696140784074176,14.479728308742862,nm,True,5561,True,HHE+HHN,1.0,nm,False,4.262208595003305
20220730165146_ML3.7,VN,VN09,HHE,124.03272247314453,mag,3.700000047683716,SEISAN_HUTTON_NM,3.8191239873840575,0.11912393970034163,0.11912393970034163,3.818187322346819,0.0009366650372384377,2022-07-30T16:52:33.699000,2022-07-30T16:52:54.228999,Pn,header,2022-07-30T16:53:09.136921,S,theory,2022-07-30T16:53:56.387482,2022-07-30T16:53:09.136921,2022-07-30T16:53:54.387482,45.250561,2022-07-30T16:53:16.738000,-2243.245860922356,2243.245860922356,2.243245860922356,0.0022432458609223556,4.6659513907185,nm,True,4526,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN09,HHN,124.03272247314453,mag,3.700000047683716,SEISAN_HUTTON_NM,4.248691459540119,0.548691411856403,0.548691411856403,4.24775479450288,0.0009366650372388818,2022-07-30T16:52:33.699000,2022-07-30T16:52:54.228999,Pn,header,2022-07-30T16:53:09.136921,S,theory,2022-07-30T16:53:56.387482,2022-07-30T16:53:09.136921,2022-07-30T16:53:54.387482,45.250561,2022-07-30T16:53:15.408000,-6031.764088176784,6031.764088176784,6.031764088176784,0.006031764088176784,12.546069303407709,nm,True,4526,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN09,HHZ,124.03272247314453,mag,3.700000047683716,SEISAN_HUTTON_NM,3.9817658005229397,0.2817657528392239,0.2817657528392239,3.9808291354857017,0.0009366650372379937,2022-07-30T16:52:33.699000,2022-07-30T16:52:54.228999,Pn,header,2022-07-30T16:53:09.136921,S,theory,2022-07-30T16:53:56.387482,2022-07-30T16:53:09.136921,2022-07-30T16:53:54.387482,45.250561,2022-07-30T16:53:16.738000,3262.260880077897,3262.260880077897,3.262260880077897,0.003262260880077897,6.785502630562026,nm,True,4526,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN09,HMAX,124.03272247314453,mag,3.700000047683716,SEISAN_HUTTON_NM,4.248691459540119,0.548691411856403,0.548691411856403,4.24775479450288,,2022-07-30T16:52:33.699000,2022-07-30T16:52:54.228999,Pn,header,2022-07-30T16:53:09.136921,S,theory,2022-07-30T16:53:56.387482,2022-07-30T16:53:09.136921,2022-07-30T16:53:54.387482,45.250561,,,6031.764088176784,6.031764088176784,0.006031764088176784,12.546069303407709,nm,True,4526,True,HHE+HHN,1.0,nm,False,4.033907723462088
20220730165146_ML3.7,VN,VN10,HHE,100.84049224853516,mag,3.700000047683716,SEISAN_HUTTON_NM,4.404211471315911,0.704211423632195,0.704211423632195,4.403274806278672,0.0009366650372388818,2022-07-30T16:52:33.699000,2022-07-30T16:52:51.219004,Pg,header,2022-07-30T16:53:02.510569,S,theory,2022-07-30T16:53:40.925995,2022-07-30T16:53:02.510569,2022-07-30T16:53:38.925995,36.415426,2022-07-30T16:53:08.628000,12011.248127771249,12011.248127771249,12.01124812777125,0.012011248127771249,24.983396105764193,nm,True,3643,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN10,HHN,100.84049224853516,mag,3.700000047683716,SEISAN_HUTTON_NM,4.442725680816256,0.7427256331325403,0.7427256331325403,4.441789015779017,0.0009366650372388818,2022-07-30T16:52:33.699000,2022-07-30T16:52:51.219004,Pg,header,2022-07-30T16:53:02.510569,S,theory,2022-07-30T16:53:40.925995,2022-07-30T16:53:02.510569,2022-07-30T16:53:38.925995,36.415426,2022-07-30T16:53:07.038000,13125.091756180564,13125.091756180564,13.125091756180565,0.013125091756180563,27.300190852855568,nm,True,3643,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN10,HHZ,100.84049224853516,mag,3.700000047683716,SEISAN_HUTTON_NM,4.253582066627726,0.5535820189440104,0.5535820189440104,4.252645401590487,0.0009366650372388818,2022-07-30T16:52:33.699000,2022-07-30T16:52:51.219004,Pg,header,2022-07-30T16:53:02.510569,S,theory,2022-07-30T16:53:40.925995,2022-07-30T16:53:02.510569,2022-07-30T16:53:38.925995,36.415426,2022-07-30T16:53:07.488000,-8490.997910514498,8490.997910514498,8.490997910514498,0.008490997910514497,17.661275653870153,nm,True,3643,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN10,HMAX,100.84049224853516,mag,3.700000047683716,SEISAN_HUTTON_NM,4.442725680816256,0.7427256331325403,0.7427256331325403,4.441789015779017,,2022-07-30T16:52:33.699000,2022-07-30T16:52:51.219004,Pg,header,2022-07-30T16:53:02.510569,S,theory,2022-07-30T16:53:40.925995,2022-07-30T16:53:02.510569,2022-07-30T16:53:38.925995,36.415426,,,13125.091756180564,13.125091756180565,0.013125091756180563,27.300190852855568,nm,True,3643,True,HHE+HHN,1.0,nm,False,4.4234685760660835
20220730165146_ML3.7,VN,VN15,HHE,163.07901000976562,mag,3.700000047683716,SEISAN_HUTTON_NM,4.03059798600266,0.33059793831894435,0.33059793831894435,4.02966132096542,0.00093666503723977,2022-07-30T16:52:33.699000,2022-07-30T16:52:58.969004,Pg,header,2022-07-30T16:53:20.293003,S,theory,2022-07-30T16:54:22.418340,2022-07-30T16:53:20.293003,2022-07-30T16:54:20.418340,60.125337,2022-07-30T16:53:27.678000,-2273.090900508656,2273.090900508656,2.273090900508656,0.0022730909005086557,4.728029073058004,nm,True,6013,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN15,HHN,163.07901000976562,mag,3.700000047683716,SEISAN_HUTTON_NM,4.08967773142527,0.38967768374155387,0.38967768374155387,4.088741066388032,0.0009366650372379937,2022-07-30T16:52:33.699000,2022-07-30T16:52:58.969004,Pg,header,2022-07-30T16:53:20.293003,S,theory,2022-07-30T16:54:22.418340,2022-07-30T16:53:20.293003,2022-07-30T16:54:20.418340,60.125337,2022-07-30T16:53:28.708000,-2604.3332089949017,2604.3332089949017,2.604333208994902,0.0026043332089949016,5.417013074709396,nm,True,6013,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN15,HHZ,163.07901000976562,mag,3.700000047683716,SEISAN_HUTTON_NM,3.9430657648079697,0.24306571712425384,0.24306571712425384,3.9421290997707303,0.0009366650372393259,2022-07-30T16:52:33.699000,2022-07-30T16:52:58.969004,Pg,header,2022-07-30T16:53:20.293003,S,theory,2022-07-30T16:54:22.418340,2022-07-30T16:53:20.293003,2022-07-30T16:54:20.418340,60.125337,2022-07-30T16:53:33.938000,-1858.166312237532,1858.166312237532,1.8581663122375323,0.0018581663122375321,3.8649859294540665,nm,True,6013,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VN15,HMAX,163.07901000976562,mag,3.700000047683716,SEISAN_HUTTON_NM,4.08967773142527,0.38967768374155387,0.38967768374155387,4.088741066388032,,2022-07-30T16:52:33.699000,2022-07-30T16:52:58.969004,Pg,header,2022-07-30T16:53:20.293003,S,theory,2022-07-30T16:54:22.418340,2022-07-30T16:53:20.293003,2022-07-30T16:54:20.418340,60.125337,,,2604.3332089949017,2.604333208994902,0.0026043332089949016,5.417013074709396,nm,True,6013,True,HHE+HHN,1.0,nm,False,4.060137858713965
20220730165146_ML3.7,VN,VTVB,HHE,273.33990478515625,mag,3.700000047683716,SEISAN_HUTTON_NM,4.11636382519719,0.41636377751347453,0.41636377751347453,4.1154271601599515,0.0009366650372388818,2022-07-30T16:52:33.699000,2022-07-30T16:53:14.338999,Pn,header,2022-07-30T16:53:51.796116,S,theory,2022-07-30T16:55:35.925603,2022-07-30T16:53:51.796116,2022-07-30T16:55:33.925603,102.129488,2022-07-30T16:54:01.499000,966.07541922605,966.07541922605,0.96607541922605,0.00096607541922605,2.009436871990184,nm,True,10214,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VTVB,HHN,273.33990478515625,mag,3.700000047683716,SEISAN_HUTTON_NM,4.510310362966429,0.8103103152827131,0.8103103152827131,4.509373697929191,0.0009366650372379937,2022-07-30T16:52:33.699000,2022-07-30T16:53:14.338999,Pn,header,2022-07-30T16:53:51.796116,S,theory,2022-07-30T16:55:35.925603,2022-07-30T16:53:51.796116,2022-07-30T16:55:33.925603,102.129488,2022-07-30T16:53:58.060000,-2393.0819432115095,2393.0819432115095,2.3930819432115094,0.0023930819432115094,4.977610441879939,nm,True,10214,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VTVB,HHZ,273.33990478515625,mag,3.700000047683716,SEISAN_HUTTON_NM,4.240586858563281,0.5405868108795655,0.5405868108795655,4.239650193526043,0.0009366650372379937,2022-07-30T16:52:33.699000,2022-07-30T16:53:14.338999,Pn,header,2022-07-30T16:53:51.796116,S,theory,2022-07-30T16:55:35.925603,2022-07-30T16:53:51.796116,2022-07-30T16:55:33.925603,102.129488,2022-07-30T16:54:03.549000,1285.9795591096304,1285.9795591096304,1.2859795591096304,0.0012859795591096304,2.674837482948031,nm,True,10214,False,,1.0,nm,False,
20220730165146_ML3.7,VN,VTVB,HMAX,273.33990478515625,mag,3.700000047683716,SEISAN_HUTTON_NM,4.510310362966429,0.8103103152827131,0.8103103152827131,4.509373697929191,,2022-07-30T16:52:33.699000,2022-07-30T16:53:14.338999,Pn,header,2022-07-30T16:53:51.796116,S,theory,2022-07-30T16:55:35.925603,2022-07-30T16:53:51.796116,2022-07-30T16:55:33.925603,102.129488,,,2393.0819432115095,2.3930819432115094,0.0023930819432115094,4.977610441879939,nm,True,10214,True,HHE+HHN,1.0,nm,False,4.31333709408181
20220804115123_ML2.4,VN,MLVB,HHE,34.39165115356445,mag,2.4000000953674316,SEISAN_HUTTON_NM,3.0448753309159864,0.6448752355485547,0.6448752355485547,3.0439386658787466,0.00093666503723977,2022-08-04T11:52:15.699000,2022-08-04T11:52:21.409007,Pg,header,2022-08-04T11:52:25.978999,Sg,header,2022-08-04T11:52:38.626767,2022-08-04T11:52:25.978999,2022-08-04T11:52:36.626767,10.647769,2022-08-04T11:52:26.698000,-2314.260539987018,2314.260539987018,2.314260539987018,0.002314260539987018,4.813661923172997,nm,True,1066,False,,1.0,nm,False,
20220804115123_ML2.4,VN,MLVB,HHN,34.39165115356445,mag,2.4000000953674316,SEISAN_HUTTON_NM,2.114519081692875,-0.28548101367455647,0.28548101367455647,2.113582416655636,0.0009366650372393259,2022-08-04T11:52:15.699000,2022-08-04T11:52:21.409007,Pg,header,2022-08-04T11:52:25.978999,Sg,header,2022-08-04T11:52:38.626767,2022-08-04T11:52:25.978999,2022-08-04T11:52:36.626767,10.647769,2022-08-04T11:52:26.678000,-271.6789569042039,271.6789569042039,0.2716789569042039,0.0002716789569042039,0.5650922303607442,nm,True,1066,False,,1.0,nm,False,
20220804115123_ML2.4,VN,MLVB,HHZ,34.39165115356445,mag,2.4000000953674316,SEISAN_HUTTON_NM,1.806593032998888,-0.5934070623685437,0.5934070623685437,1.805656367961649,0.0009366650372388818,2022-08-04T11:52:15.699000,2022-08-04T11:52:21.409007,Pg,header,2022-08-04T11:52:25.978999,Sg,header,2022-08-04T11:52:38.626767,2022-08-04T11:52:25.978999,2022-08-04T11:52:36.626767,10.647769,2022-08-04T11:52:27.228000,133.69955212077716,133.69955212077716,0.13369955212077717,0.00013369955212077714,0.27809506841121645,nm,True,1066,False,,1.0,nm,False,
20220804115123_ML2.4,VN,MLVB,HMAX,34.39165115356445,mag,2.4000000953674316,SEISAN_HUTTON_NM,3.0448753309159864,0.6448752355485547,0.6448752355485547,3.0439386658787466,,2022-08-04T11:52:15.699000,2022-08-04T11:52:21.409007,Pg,header,2022-08-04T11:52:25.978999,Sg,header,2022-08-04T11:52:38.626767,2022-08-04T11:52:25.978999,2022-08-04T11:52:36.626767,10.647769,,,2314.260539987018,2.314260539987018,0.002314260539987018,4.813661923172997,nm,True,1066,True,HHE+HHN,1.0,nm,False,2.579697206304431
20220804115123_ML2.4,VN,VN08,HHE,39.83340835571289,mag,2.4000000953674316,SEISAN_HUTTON_NM,1.6004121792567978,-0.7995879161106338,0.7995879161106338,1.599475514219559,0.0009366650372388818,2022-08-04T11:52:15.699000,2022-08-04T11:52:22.679003,Pg,header,2022-08-04T11:52:27.079974,S,theory,2022-08-04T11:52:42.254606,2022-08-04T11:52:27.079974,2022-08-04T11:52:40.254606,13.174632,2022-08-04T11:52:28.598000,-69.00051741690217,69.00051741690217,0.06900051741690218,6.900051741690217e-05,0.14352107622715649,nm,True,1319,False,,1.0,nm,False,
20220804115123_ML2.4,VN,VN08,HHN,39.83340835571289,mag,2.4000000953674316,SEISAN_HUTTON_NM,1.8252657464469024,-0.5747343489205292,0.5747343489205292,1.8243290814096633,0.0009366650372391039,2022-08-04T11:52:15.699000,2022-08-04T11:52:22.679003,Pg,header,2022-08-04T11:52:27.079974,S,theory,2022-08-04T11:52:42.254606,2022-08-04T11:52:27.079974,2022-08-04T11:52:40.254606,13.174632,2022-08-04T11:52:38.388000,-115.79929479686903,115.79929479686903,0.11579929479686904,0.00011579929479686902,0.24086253317748757,nm,True,1319,False,,1.0,nm,False,
20220804115123_ML2.4,VN,VN08,HHZ,39.83340835571289,mag,2.4000000953674316,SEISAN_HUTTON_NM,1.631681717270013,-0.7683183780974185,0.7683183780974185,1.6307450522327742,0.0009366650372388818,2022-08-04T11:52:15.699000,2022-08-04T11:52:22.679003,Pg,header,2022-08-04T11:52:27.079974,S,theory,2022-08-04T11:52:42.254606,2022-08-04T11:52:27.079974,2022-08-04T11:52:40.254606,13.174632,2022-08-04T11:52:31.108000,-74.15183203740764,74.15183203740764,0.07415183203740765,7.415183203740764e-05,0.1542358106378079,nm,True,1319,False,,1.0,nm,False,
20220804115123_ML2.4,VN,VN08,HMAX,39.83340835571289,mag,2.4000000953674316,SEISAN_HUTTON_NM,1.8252657464469024,-0.5747343489205292,0.5747343489205292,1.8243290814096633,,2022-08-04T11:52:15.699000,2022-08-04T11:52:22.679003,Pg,header,2022-08-04T11:52:27.079974,S,theory,2022-08-04T11:52:42.254606,2022-08-04T11:52:27.079974,2022-08-04T11:52:40.254606,13.174632,,,115.79929479686903,0.11579929479686904,0.00011579929479686902,0.24086253317748757,nm,True,1319,True,HHE+HHN,1.0,nm,False,1.71283896285185
20220804115123_ML2.4,VN,VN10,HHE,45.57508087158203,mag,2.4000000953674316,SEISAN_HUTTON_NM,1.8990667822093403,-0.5009333131580913,0.5009333131580913,1.8981301171721017,0.0009366650372386598,2022-08-04T11:52:15.699000,2022-08-04T11:52:23.449000,Pg,header,2022-08-04T11:52:29.179003,Sg,header,2022-08-04T11:52:46.082387,2022-08-04T11:52:29.179003,2022-08-04T11:52:44.082387,14.903384,2022-08-04T11:52:32.778001,-115.27693267510035,115.27693267510035,0.11527693267510036,0.00011527693267510034,0.23977601996420872,nm,True,1491,False,,1.0,nm,False,
20220804115123_ML2.4,VN,VN10,HHN,45.57508087158203,mag,2.4000000953674316,SEISAN_HUTTON_NM,2.063494055933398,-0.3365060394340338,0.3365060394340338,2.062557390896159,0.0009366650372388818,2022-08-04T11:52:15.699000,2022-08-04T11:52:23.449000,Pg,header,2022-08-04T11:52:29.179003,Sg,header,2022-08-04T11:52:46.082387,2022-08-04T11:52:29.179003,2022-08-04T11:52:44.082387,14.903384,2022-08-04T11:52:38.258001,-168.33316373455543,168.33316373455543,0.16833316373455542,0.00016833316373455543,0.35013298056787523,nm,True,1491,False,,1.0,nm,False,
20220804115123_ML2.4,VN,VN10,HHZ,45.57508087158203,mag,2.4000000953674316,SEISAN_HUTTON_NM,2.1586943467129744,-0.2413057486544572,0.2413057486544572,2.157757681675736,0.0009366650372384377,2022-08-04T11:52:15.699000,2022-08-04T11:52:23.449000,Pg,header,2022-08-04T11:52:29.179003,Sg,header,2022-08-04T11:52:46.082387,2022-08-04T11:52:29.179003,2022-08-04T11:52:44.082387,14.903384,2022-08-04T11:52:38.338001,-209.58971959013195,209.58971959013195,0.20958971959013195,0.00020958971959013194,0.4359466167474745,nm,True,1491,False,,1.0,nm,False,
20220804115123_ML2.4,VN,VN10,HMAX,45.57508087158203,mag,2.4000000953674316,SEISAN_HUTTON_NM,2.063494055933398,-0.3365060394340338,0.3365060394340338,2.062557390896159,,2022-08-04T11:52:15.699000,2022-08-04T11:52:23.449000,Pg,header,2022-08-04T11:52:29.179003,Sg,header,2022-08-04T11:52:46.082387,2022-08-04T11:52:29.179003,2022-08-04T11:52:44.082387,14.903384,,,168.33316373455543,0.16833316373455542,0.00016833316373455543,0.35013298056787523,nm,True,1491,True,HHE+HHN,1.0,nm,False,1.981280419071369
20220804115123_ML2.4,VN,VN11,HHE,32.3752555847168,mag,2.4000000953674316,SEISAN_HUTTON_NM,2.1007597790983654,-0.2992403162690662,0.2992403162690662,2.099823114061127,0.0009366650372384377,2022-08-04T11:52:15.699000,2022-08-04T11:52:20.679003,Pg,header,2022-08-04T11:52:25.639002,Sg,header,2022-08-04T11:52:37.282504,2022-08-04T11:52:25.639002,2022-08-04T11:52:35.282504,9.643501,2022-08-04T11:52:27.178000,283.9447791647417,283.9447791647417,0.2839447791647417,0.0002839447791647417,0.5906051406626627,nm,True,965,False,,1.0,nm,False,
20220804115123_ML2.4,VN,VN11,HHN,32.3752555847168,mag,2.4000000953674316,SEISAN_HUTTON_NM,1.8369993287481763,-0.5630007666192554,0.5630007666192554,1.8360626637109374,0.0009366650372388818,2022-08-04T11:52:15.699000,2022-08-04T11:52:20.679003,Pg,header,2022-08-04T11:52:25.639002,Sg,header,2022-08-04T11:52:37.282504,2022-08-04T11:52:25.639002,2022-08-04T11:52:35.282504,9.643501,2022-08-04T11:52:28.668000,154.69398863226021,154.69398863226021,0.15469398863226022,0.0001546939886322602,0.3217634963551012,nm,True,965,False,,1.0,nm,False,
20220804115123_ML2.4,VN,VN11,HHZ,32.3752555847168,mag,2.4000000953674316,SEISAN_HUTTON_NM,1.944918066302968,-0.4550820290644637,0.4550820290644637,1.9439814012657295,0.0009366650372384377,2022-08-04T11:52:15.699000,2022-08-04T11:52:20.679003,Pg,header,2022-08-04T11:52:25.639002,Sg,header,2022-08-04T11:52:37.282504,2022-08-04T11:52:25.639002,2022-08-04T11:52:35.282504,9.643501,2022-08-04T11:52:27.228000,-198.33171852334485,198.33171852334485,0.19833171852334486,0.00019833171852334485,0.4125299745285573,nm,True,965,False,,1.0,nm,False,
20220804115123_ML2.4,VN,VN11,HMAX,32.3752555847168,mag,2.4000000953674316,SEISAN_HUTTON_NM,2.1007597790983654,-0.2992403162690662,0.2992403162690662,2.099823114061127,,2022-08-04T11:52:15.699000,2022-08-04T11:52:20.679003,Pg,header,2022-08-04T11:52:25.639002,Sg,header,2022-08-04T11:52:37.282504,2022-08-04T11:52:25.639002,2022-08-04T11:52:35.282504,9.643501,,,283.9447791647417,0.2839447791647417,0.0002839447791647417,0.5906051406626627,nm,True,965,True,HHE+HHN,1.0,nm,False,1.9688795539232709
20220806153901_ML2.5,VN,MLVB,HHE,44.41045379638672,mag,2.5,SEISAN_HUTTON_NM,2.9958088433431804,0.4958088433431804,0.4958088433431804,2.994872178305942,0.0009366650372384377,2022-08-06T15:39:52.999000,2022-08-06T15:40:00.119003,Pg,header,2022-08-06T15:40:05.369003,Sg,header,2022-08-06T15:40:22.605969,2022-08-06T15:40:05.369003,2022-08-06T15:40:20.605969,15.236966,2022-08-06T15:40:05.767999,-1489.9253229867875,1489.9253229867875,1.4899253229867875,0.0014899253229867875,3.0990446718125177,nm,True,1525,False,,1.0,nm,False,
