event,net,sta,ML_station,ML_station_std,n_component,distance_km,distance_min_km,distance_max_km,header_ML,amplitude_mm_max,amplitude_mm_mean,amp_window_start,amp_window_end,s_pick,s_source
20220314022136_ML3.9,VN,LAVB,10.569566037271038,0.07196072667554848,2,238.362060546875,238.362060546875,238.362060546875,3.5999999046325684,8713897.4609375,7803737.060546875,2022-03-14T04:53:19.031446,2022-03-14T04:54:47.836040,2022-03-14T04:53:19.031446,theory
20220314022136_ML3.9,VN,MLVB,10.473659010458228,0.058805456421346755,2,105.56108093261719,105.56108093261719,105.56108093261719,3.5999999046325684,30105167.96875,27481910.15625,2022-03-14T04:52:17.748308,2022-03-14T04:52:55.962054,2022-03-14T04:52:17.748308,theory
20220314022136_ML3.9,VN,TGVB,10.346673141047749,0.19321361497113154,2,60.605098724365234,60.605098724365234,60.605098724365234,3.5999999046325684,62974828.125,48271267.578125,2022-03-14T04:51:57.967743,2022-03-14T04:52:19.055400,2022-03-14T04:51:57.967743,theory
20220420215406_ML2.0,VN,MLVB,9.290607137130545,0.014079564670925368,2,83.52798461914062,83.52798461914062,83.52798461914062,2.0,2620966.552734375,2562240.1123046875,2022-04-20T21:55:26.733138,2022-04-20T21:55:56.553322,2022-04-20T21:55:26.733138,theory
20220420215406_ML2.0,VN,SPVB,9.33216881416089,0.06329981384981025,2,132.70358276367188,132.70358276367188,132.70358276367188,2.0,1509103.515625,1368553.466796875,2022-04-20T21:55:49.868998,2022-04-20T21:56:38.348055,2022-04-20T21:55:49.868998,header
20220420215406_ML2.0,VN,TGVB,9.085918573828067,0.0656871440989351,2,138.77232360839844,138.77232360839844,138.77232360839844,2.0,796398.681640625,719717.041015625,2022-04-20T21:55:54.653999,2022-04-20T21:56:43.958882,2022-04-20T21:55:54.653999,header
20220420215406_ML2.0,VN,VN02,8.283030108092674,1.2053903350064723,2,33.33381652832031,33.33381652832031,33.33381652832031,2.0,6179687.01171875,3150833.293914795,2022-04-20T21:55:04.278007,2022-04-20T21:55:15.080545,2022-04-20T21:55:04.278007,header
20220420215406_ML2.0,VN,VN04,9.598071645366058,0.051938538008282645,2,97.98411560058594,97.98411560058594,97.98411560058594,2.0,4450665.52734375,4104401.9775390625,2022-04-20T21:55:34.518002,2022-04-20T21:56:09.260743,2022-04-20T21:55:34.518002,header
20220420215406_ML2.0,VN,VN05,8.21993182511832,0.46833613123738366,2,40.6640625,40.6640625,40.6640625,2.0,1250306.396484375,761190.8569335938,2022-04-20T21:55:06.658000,2022-04-20T21:55:21.017375,2022-04-20T21:55:06.658000,header
20220420215406_ML2.0,VN,VN10,9.494943726967232,0.057077513059250025,2,109.77729034423828,109.77729034423828,109.77729034423828,2.0,2963846.19140625,2712491.8212890625,2022-04-20T21:55:38.982940,2022-04-20T21:56:18.802860,2022-04-20T21:55:38.982940,theory
20220422111325_ML3.2,VN,CBVB,9.868307552325469,0.18457546829323498,2,292.0296936035156,292.0296936035156,292.0296936035156,3.200000047683716,1316018.5546875,1018756.4086914062,2022-04-22T11:16:18.285055,2022-04-22T11:18:07.534463,2022-04-22T11:16:18.285055,theory
20220422111325_ML3.2,VN,DBVB,10.121142714185071,0.07104705673842072,2,84.26573181152344,84.26573181152344,84.26573181152344,3.200000047683716,19215236.328125,17230865.72265625,2022-04-22T11:14:42.773923,2022-04-22T11:15:12.875154,2022-04-22T11:14:42.773923,theory
20220422111325_ML3.2,VN,HBVB,10.92935796899019,0.08539187192733444,2,236.91400146484375,236.91400146484375,236.91400146484375,3.200000047683716,20662171.875,18154271.484375,2022-04-22T11:15:51.617715,2022-04-22T11:17:19.870668,2022-04-22T11:15:51.617715,theory
20220422111325_ML3.2,VN,HGVB,10.006244432007835,0.01672518448255264,2,182.68798828125,182.68798828125,182.68798828125,3.200000047683716,3726426.26953125,3627663.9404296875,2022-04-22T11:15:27.614568,2022-04-22T11:16:35.209992,2022-04-22T11:15:27.614568,theory
20220422111325_ML3.2,VN,MLVB,7.854408479295421,0.05868761666743904,2,29.111406326293945,29.111406326293945,29.111406326293945,3.200000047683716,421479.248046875,384819.82421875,2022-04-22T11:14:17.885544,2022-04-22T11:14:26.975604,2022-04-22T11:14:17.885544,theory
20220422111325_ML3.2,VN,MTE2,10.331357638318188,0.017098172732604933,2,97.480224609375,97.480224609375,97.480224609375,3.200000047683716,22935748.046875,22314694.3359375,2022-04-22T11:14:48.661493,2022-04-22T11:15:23.796816,2022-04-22T11:14:48.661493,theory
20220422111325_ML3.2,VN,SPVB,9.500090908602633,0.2018270357328357,2,52.57347106933594,52.57347106933594,52.57347106933594,3.200000047683716,11025272.4609375,8369784.66796875,2022-04-22T11:14:36.000003,2022-04-22T11:14:49.498980,2022-04-22T11:14:36.000003,header
20220422111325_ML3.2,VN,TGVB,9.060611905335431,0.10319072555878507,2,49.95452880859375,49.95452880859375,49.95452880859375,3.200000047683716,3653815.4296875,3132425.78125,2022-04-22T11:14:27.584723,2022-04-22T11:14:44.615020,2022-04-22T11:14:27.584723,theory
20220422111325_ML3.2,VN,VN02,10.100499536667652,0.3195045847003053,2,73.20999145507812,73.20999145507812,73.20999145507812,3.200000047683716,33680878.90625,22790285.15625,2022-04-22T11:14:37.675140,2022-04-22T11:15:03.564661,2022-04-22T11:14:37.675140,theory
20220422111325_ML3.2,VN,VN04,8.210045318882347,0.1989058220925184,2,35.4047966003418,35.4047966003418,35.4047966003418,3.200000047683716,940413.7573242188,716240.0512695312,2022-04-22T11:14:21.053656,2022-04-22T11:14:32.541198,2022-04-22T11:14:21.053656,theory
20220422111325_ML3.2,VN,VN05,10.372496893537729,0.03909668487805668,2,67.91394805908203,67.91394805908203,67.91394805908203,3.200000047683716,44392601.5625,41739224.609375,2022-04-22T11:14:35.171985,2022-04-22T11:14:59.043966,2022-04-22T11:14:35.171985,theory
20220422111325_ML3.2,VN,VN08,8.53959878738484,0.16487484454337542,2,32.28508758544922,32.28508758544922,32.28508758544922,3.200000047683716,2133889.404296875,1690641.7236328125,2022-04-22T11:14:19.922311,2022-04-22T11:14:30.221392,2022-04-22T11:14:19.922311,theory
20220422111325_ML3.2,VN,VN10,9.508504233285633,0.03737034607049985,2,53.41872024536133,53.41872024536133,53.41872024536133,3.200000047683716,8418368.1640625,7936088.623046875,2022-04-22T11:14:28.810492,2022-04-22T11:14:47.160481,2022-04-22T11:14:28.810492,theory
20220422111325_ML3.2,VN,VN15,9.995119291049406,0.24659402658936877,2,87.48501586914062,87.48501586914062,87.48501586914062,3.200000047683716,18096498.046875,13101728.02734375,2022-04-22T11:14:44.703719,2022-04-22T11:15:16.031344,2022-04-22T11:14:44.703719,theory
20220422111325_ML3.2,VN,VTVB,10.166379549426846,0.012483390515907338,2,152.65699768066406,152.65699768066406,152.65699768066406,3.200000047683716,7443194.3359375,7294944.091796875,2022-04-22T11:15:14.346285,2022-04-22T11:16:10.501332,2022-04-22T11:15:14.346285,theory
20220501120401_ML2.3,VN,DBVB,8.905596214054324,0.051328491229482506,2,56.03368377685547,56.03368377685547,56.03368377685547,2.299999952316284,2014692.138671875,1859639.7094726562,2022-05-01T12:04:51.168004,2022-05-01T12:05:10.113790,2022-05-01T12:04:51.168004,header
20220501120401_ML2.3,VN,MLVB,7.1404443875031856,0.2592396199367137,2,18.875980377197266,18.875980377197266,18.875980377197266,2.299999952316284,190905.8837890625,136489.33029174805,2022-05-01T12:04:33.878005,2022-05-01T12:04:38.941988,2022-05-01T12:04:33.878005,header
20220501120401_ML2.3,VN,SPVB,9.044363674990915,0.01926243754829131,2,93.63847351074219,93.63847351074219,93.63847351074219,2.299999952316284,1263843.3837890625,1225423.5229492188,2022-05-01T12:05:10.483849,2022-05-01T12:05:44.155649,2022-05-01T12:05:10.483849,theory
20220501120401_ML2.3,VN,TGVB,8.882637943991888,0.21487190903599537,2,49.654502868652344,49.654502868652344,49.654502868652344,2.299999952316284,2932339.35546875,2194468.26171875,2022-05-01T12:04:48.229003,2022-05-01T12:05:04.712002,2022-05-01T12:04:48.229003,header
20220519005706_ML2.5,VN,MLVB,9.41446781747641,0.2559529978395168,2,54.104373931884766,54.104373931884766,54.104373931884766,2.5,9512807.6171875,6823242.1875,2022-05-19T00:57:58.017999,2022-05-19T00:58:17.447582,2022-05-19T00:57:58.017999,header
20220519005706_ML2.5,VN,SPVB,9.38339867375967,0.08711777068933597,2,129.37359619140625,129.37359619140625,129.37359619140625,2.5,1842194.4580078125,1614686.4624023438,2022-05-19T00:58:36.012884,2022-05-19T00:59:23.298064,2022-05-19T00:58:36.012884,theory
20220519005706_ML2.5,VN,VN02,8.29462055432954,0.048593523965228536,2,45.3731575012207,45.3731575012207,45.3731575012207,2.5,650398.0102539062,602804.19921875,2022-05-19T00:57:57.018003,2022-05-19T00:58:11.256772,2022-05-19T00:57:57.018003,header
20220519005706_ML2.5,VN,VN05,9.144296902118331,0.025347062282298473,2,37.500335693359375,37.500335693359375,37.500335693359375,2.5,5664548.828125,5440163.818359375,2022-05-19T00:57:52.918002,2022-05-19T00:58:04.518224,2022-05-19T00:57:52.918002,header
20220519005706_ML2.5,VN,VN08,9.364968285725963,0.13570550936943093,2,113.33892822265625,113.33892822265625,113.33892822265625,2.5,2373313.96484375,1949453.369140625,2022-05-19T00:58:26.180551,2022-05-19T00:59:07.357286,2022-05-19T00:58:26.180551,theory
20220519005706_ML2.5,VN,VN09,9.14870367840345,0.3043532401826511,2,82.1953125,82.1953125,82.1953125,2.5,3105164.0625,2128862.7319335938,2022-05-19T00:58:10.118007,2022-05-19T00:58:40.744876,2022-05-19T00:58:10.118007,header
20220519005706_ML2.5,VN,VN10,9.33022082792109,0.056139096402470445,2,58.12295913696289,58.12295913696289,58.12295913696289,2.5,5136163.0859375,4707107.91015625,2022-05-19T00:58:02.418000,2022-05-19T00:58:21.806639,2022-05-19T00:58:02.418000,header
20220604183510_ML2.6,VN,DBVB,9.1512262708892,0.04332307760151548,2,60.092498779296875,60.092498779296875,60.092498779296875,2.5999999046325684,3182694.82421875,2973312.01171875,2022-06-04T18:35:16.757995,2022-06-04T18:35:36.809666,2022-06-04T18:35:16.757995,header
20220604183510_ML2.6,VN,MLVB,7.509087109151427,0.09566286776615698,2,38.4651985168457,38.4651985168457,38.4651985168457,2.5999999046325684,142431.57958984375,123369.90356445312,2022-06-04T18:35:08.918003,2022-06-04T18:35:20.971466,2022-06-04T18:35:08.918003,header
20220604183510_ML2.6,VN,SPVB,9.24075461936501,0.07643715002348178,2,116.00176239013672,116.00176239013672,116.00176239013672,2.5999999046325684,1559569.82421875,1387746.826171875,2022-06-04T18:35:50.160000,2022-06-04T18:36:27.423508,2022-06-04T18:35:50.160000,header
20220604183510_ML2.6,VN,TGVB,9.201620206445108,0.12113639824413562,2,70.97698211669922,70.97698211669922,70.97698211669922,2.5999999046325684,3216544.921875,2692316.40625,2022-06-04T18:35:20.726001,2022-06-04T18:35:45.613989,2022-06-04T18:35:20.726001,header
20220604183510_ML2.6,VN,VN02,9.048363332029197,0.1426473918045355,2,53.27124786376953,53.27124786376953,53.27124786376953,2.5999999046325684,3476486.328125,2830630.4931640625,2022-06-04T18:35:12.658356,2022-06-04T18:35:30.952164,2022-06-04T18:35:12.658356,theory
20220604183510_ML2.6,VN,VN08,9.309639829427578,0.13592455576435064,2,97.84856414794922,97.84856414794922,97.84856414794922,2.5999999046325684,2632108.3984375,2161425.3540039062,2022-06-04T18:35:33.924732,2022-06-04T18:36:09.200376,2022-06-04T18:35:33.924732,theory
20220604183510_ML2.6,VN,VN10,7.433901017148286,0.08296769032479752,2,35.44694137573242,35.44694137573242,35.44694137573242,2.5999999046325684,130178.98559570312,114768.95141601562,2022-06-04T18:35:07.397998,2022-06-04T18:35:16.329294,2022-06-04T18:35:07.397998,header
20220611014132_ML3.7,VN,CCVB,10.327903420177424,0.040210891898933586,2,392.67138671875,392.67138671875,392.67138671875,3.700000047683716,1392564.8193359375,1307109.9853515625,2022-06-11T01:44:48.409823,2022-06-11T01:47:15.998923,2022-06-11T01:44:48.409823,theory
20220611014132_ML3.7,VN,DBVB,10.765217375204607,0.07914975271475945,2,89.5458984375,89.5458984375,89.5458984375,3.700000047683716,78374039.0625,69470625.0,2022-06-11T01:42:31.112543,2022-06-11T01:43:03.225266,2022-06-11T01:42:31.112543,theory
20220611014132_ML3.7,VN,HGVB,10.318205901401235,0.016155356687332895,2,327.0022277832031,327.0022277832031,327.0022277832031,3.700000047683716,2135226.5625,2080513.916015625,2022-06-11T01:44:17.727208,2022-06-11T01:46:20.299486,2022-06-11T01:44:17.727208,theory
20220611014132_ML3.7,VN,LAVB,10.4050144826127,0.03671022088800456,2,354.1350402832031,354.1350402832031,354.1350402832031,3.700000047683716,2193208.0078125,2069650.8178710938,2022-06-11T01:44:30.959440,2022-06-11T01:46:43.868027,2022-06-11T01:44:30.959440,theory
20220611014132_ML3.7,VN,MLVB,10.536287789962673,0.136087768698614,2,118.5955810546875,118.5955810546875,118.5955810546875,3.700000047683716,32745730.46875,26884433.59375,2022-06-11T01:42:43.282452,2022-06-11T01:43:26.461721,2022-06-11T01:42:43.282452,theory
20220611014132_ML3.7,VN,SPVB,10.444237531583939,0.07745827793417133,2,195.96728515625,195.96728515625,195.96728515625,3.700000047683716,9847066.40625,8749439.453125,2022-06-11T01:43:18.849653,2022-06-11T01:44:31.503857,2022-06-11T01:43:18.849653,theory
20220611014132_ML3.7,VN,TGVB,10.54944638298008,0.012088872414843238,2,130.3751983642578,130.3751983642578,130.3751983642578,3.700000047683716,23589511.71875,23134224.609375,2022-06-11T01:42:48.773057,2022-06-11T01:43:36.439799,2022-06-11T01:42:48.773057,theory
20220611014132_ML3.7,VN,VN04,10.786195308602732,0.023495534196362335,2,167.0178985595703,167.0178985595703,167.0178985595703,3.700000047683716,26845925.78125,25857244.140625,2022-06-11T01:43:04.337400,2022-06-11T01:44:05.963266,2022-06-11T01:43:04.337400,theory
20220611014132_ML3.7,VN,VN05,10.919979293232084,0.025384468221153027,2,111.53307342529297,111.53307342529297,111.53307342529297,3.700000047683716,73032007.8125,70134957.03125,2022-06-11T01:42:40.114593,2022-06-11T01:43:20.603383,2022-06-11T01:42:40.114593,theory
20220611014132_ML3.7,VN,VN08,10.888653938048698,0.09279267808486265,2,176.85662841796875,176.85662841796875,176.85662841796875,3.700000047683716,34209722.65625,29749047.8515625,2022-06-11T01:43:10.578465,2022-06-11T01:44:15.952419,2022-06-11T01:43:10.578465,theory
20220611014132_ML3.7,VN,VN09,10.30937958902922,0.12571626271151184,2,138.62557983398438,138.62557983398438,138.62557983398438,3.700000047683716,14717224.609375,12245206.54296875,2022-06-11T01:42:52.545308,2022-06-11T01:43:43.355053,2022-06-11T01:42:52.545308,theory
20220611014132_ML3.7,VN,VN10,10.90626813749426,0.0012777413602017011,2,97.19828796386719,97.19828796386719,97.19828796386719,3.700000047683716,84365679.6875,84190531.25,2022-06-11T01:42:34.218940,2022-06-11T01:43:09.246859,2022-06-11T01:42:34.218940,theory
20220611014132_ML3.7,VN,VN11,10.687319264803703,0.1348384565858441,2,153.53439331054688,153.53439331054688,153.53439331054688,3.700000047683716,29839816.40625,24537708.984375,2022-06-11T01:42:59.334969,2022-06-11T01:43:55.824262,2022-06-11T01:42:59.334969,theory
20220611014132_ML3.7,VN,VN15,10.553975859477923,0.17684465189428847,2,139.40321350097656,139.40321350097656,139.40321350097656,3.700000047683716,27823326.171875,21733035.15625,2022-06-11T01:42:53.247490,2022-06-11T01:43:44.353476,2022-06-11T01:42:53.247490,theory
20220611014132_ML3.7,VN,VTVB,10.33716779833229,0.007418139872729823,2,294.6603698730469,294.6603698730469,294.6603698730469,3.700000047683716,2841567.626953125,2807658.3251953125,2022-06-11T01:44:02.137677,2022-06-11T01:45:52.389246,2022-06-11T01:44:02.137677,theory
20220618094610_ML2.5,VN,BC02,9.015749819992081,0.016814837187184187,2,60.351497650146484,60.351497650146484,60.351497650146484,2.5,2218255.859375,2159158.3251953125,2022-06-18T09:46:24.532286,2022-06-18T09:46:45.523333,2022-06-18T09:46:24.532286,theory
20220618094610_ML2.5,VN,DBVB,8.79575063373029,0.045163769718231,2,48.95431137084961,48.95431137084961,48.95431137084961,2.5,1855643.9208984375,1728749.8779296875,2022-06-18T09:46:19.958002,2022-06-18T09:46:36.014207,2022-06-18T09:46:19.958002,header
20220618094610_ML2.5,VN,MLVB,8.333377199485067,0.04741196262513665,2,45.38336944580078,45.38336944580078,45.38336944580078,2.5,709532.958984375,658779.3273925781,2022-06-18T09:46:17.334676,2022-06-18T09:46:32.623579,2022-06-18T09:46:17.334676,theory
20220618094610_ML2.5,VN,VN04,9.523040536852207,0.011280635467402902,2,75.6282730102539,75.6282730102539,75.6282730102539,2.5,5149206.0546875,5056347.412109375,2022-06-18T09:46:32.347997,2022-06-18T09:46:58.316849,2022-06-18T09:46:32.347997,header
20220618094610_ML2.5,VN,VN08,9.63571859436341,0.14765015400803763,2,64.89606475830078,64.89606475830078,64.89606475830078,2.5,10349207.03125,8374001.220703125,2022-06-18T09:46:30.677995,2022-06-18T09:46:52.072043,2022-06-18T09:46:30.677995,header
20220618094610_ML2.5,VN,VN09,7.590314063349261,0.3089669833678388,2,27.74997329711914,27.74997329711914,27.74997329711914,2.5,365862.4267578125,249818.3364868164,2022-06-18T09:46:09.037996,2022-06-18T09:46:17.917983,2022-06-18T09:46:09.037996,header
20220618094610_ML2.5,VN,VN10,8.382528354123847,0.10013985132194689,2,30.113529205322266,30.113529205322266,30.113529205322266,2.5,1458807.2509765625,1255843.505859375,2022-06-18T09:46:11.137998,2022-06-18T09:46:20.153687,2022-06-18T09:46:11.137998,header
20220618094610_ML2.5,VN,VN15,9.575880387121856,0.07468601305753202,2,49.08076477050781,49.08076477050781,49.08076477050781,2.5,11695456.0546875,10433000.9765625,2022-06-18T09:46:19.448005,2022-06-18T09:46:36.148511,2022-06-18T09:46:19.448005,header
20220711235115_ML2.9,VN,BC02,10.027483916325064,0.060914342576703924,2,195.61102294921875,195.61102294921875,195.61102294921875,2.9000000953674316,3684728.02734375,3353242.5537109375,2022-07-11T23:52:55.397864,2022-07-11T23:54:07.916349,2022-07-11T23:52:55.397864,theory
20220711235115_ML2.9,VN,DBVB,10.341116829979367,0.021515328241340077,2,123.67682647705078,123.67682647705078,123.67682647705078,2.9000000953674316,16186062.5,15638460.44921875,2022-07-11T23:52:23.114236,2022-07-11T23:53:08.229218,2022-07-11T23:52:23.114236,theory
20220711235115_ML2.9,VN,MLVB,9.873832245889455,0.017396574828965113,2,121.25704956054688,121.25704956054688,121.25704956054688,2.9000000953674316,5662952.1484375,5507009.765625,2022-07-11T23:52:20.672871,2022-07-11T23:53:04.866033,2022-07-11T23:52:20.672871,theory
20220711235115_ML2.9,VN,SPVB,9.66123211975437,0.01943912520025971,2,195.76724243164062,195.76724243164062,195.76724243164062,2.9000000953674316,1479606.201171875,1434227.6611328125,2022-07-11T23:52:56.082498,2022-07-11T23:54:08.660495,2022-07-11T23:52:56.082498,theory
20220711235115_ML2.9,VN,TGVB,9.766456746246558,0.0047994222658774175,2,153.48709106445312,153.48709106445312,153.48709106445312,2.9000000953674316,2898812.255859375,2876336.181640625,2022-07-11T23:52:36.060455,2022-07-11T23:53:32.531727,2022-07-11T23:52:36.060455,theory
20220711235115_ML2.9,VN,VN02,9.906753100802483,0.06781587816408287,2,98.9072036743164,98.9072036743164,98.9072036743164,2.9000000953674316,9163651.3671875,8255768.798828125,2022-07-11T23:52:09.987202,2022-07-11T23:52:45.666136,2022-07-11T23:52:09.987202,theory
20220711235115_ML2.9,VN,VN04,10.207173562091024,0.19953344619841276,2,162.2904052734375,162.2904052734375,162.2904052734375,2.9000000953674316,9933701.171875,7560421.875,2022-07-11T23:52:37.836687,2022-07-11T23:53:37.661604,2022-07-11T23:52:37.836687,theory
20220711235115_ML2.9,VN,VN05,10.107702068725416,0.021554811898099963,2,95.57835388183594,95.57835388183594,95.57835388183594,2.9000000953674316,14226610.3515625,13744447.265625,2022-07-11T23:52:08.656101,2022-07-11T23:52:43.066903,2022-07-11T23:52:08.656101,theory
20220711235115_ML2.9,VN,VN08,10.037377372554008,0.093715966564337,2,180.4243621826172,180.4243621826172,180.4243621826172,2.9000000953674316,4646809.5703125,4035746.7041015625,2022-07-11T23:52:47.577818,2022-07-11T23:53:54.310908,2022-07-11T23:52:47.577818,theory
20220711235115_ML2.9,VN,VN09,9.63152625912753,0.2572418602042721,2,148.58396911621094,148.58396911621094,148.58396911621094,2.9000000953674316,3393994.62890625,2431318.7866210938,2022-07-11T23:52:32.190563,2022-07-11T23:53:26.793980,2022-07-11T23:52:32.190563,theory
20220711235115_ML2.9,VN,VN10,10.383195409934505,0.018499683440245353,2,116.69790649414062,116.69790649414062,116.69790649414062,2.9000000953674316,19510914.0625,18940583.0078125,2022-07-11T23:52:22.470259,2022-07-11T23:53:04.926604,2022-07-11T23:52:22.470259,theory
20220711235115_ML3.0,VN,BC02,9.905716038595099,0.08603989449771676,2,191.53494262695312,191.53494262695312,191.53494262695312,3.0,3021753.90625,2652572.509765625,2022-07-11T23:52:56.498998,2022-07-11T23:54:05.198962,2022-07-11T23:52:56.498998,header
20220711235115_ML3.0,VN,DBVB,10.340962348774905,0.021514988311125766,2,123.65022277832031,123.65022277832031,123.65022277832031,3.0,16186035.15625,15638442.3828125,2022-07-11T23:52:26.058004,2022-07-11T23:53:08.791482,2022-07-11T23:52:26.058004,header
20220711235115_ML3.0,VN,MLVB,9.846885141351844,0.017396065560451875,2,116.72193145751953,116.72193145751953,116.72193145751953,3.0,5662944.82421875,5507007.080078125,2022-07-11T23:52:19.738001,2022-07-11T23:53:02.012621,2022-07-11T23:52:19.738001,header
20220711235115_ML3.0,VN,SPVB,9.575518190703807,0.10682440118722884,2,190.32191467285156,190.32191467285156,190.32191467285156,3.0,1479494.873046875,1262156.7993164062,2022-07-11T23:52:56.899002,2022-07-11T23:54:05.340276,2022-07-11T23:52:56.899002,header
20220711235115_ML3.0,VN,TGVB,9.755690586206626,0.004800584496541039,2,151.3561553955078,151.3561553955078,151.3561553955078,3.0,2898824.21875,2876342.6513671875,2022-07-11T23:52:35.687003,2022-07-11T23:53:31.111103,2022-07-11T23:52:35.687003,header
20220711235115_ML3.0,VN,VN02,9.85991618553168,0.06781905196958726,2,92.15674591064453,92.15674591064453,92.15674591064453,3.0,9163684.5703125,8255760.7421875,2022-07-11T23:52:09.428000,2022-07-11T23:52:41.405831,2022-07-11T23:52:09.428000,header
20220711235115_ML3.0,VN,VN04,10.132501893386703,0.21487560653497306,2,156.53041076660156,156.53041076660156,156.53041076660156,3.0,9153661.1328125,6850277.587890625,2022-07-11T23:52:37.388006,2022-07-11T23:53:33.821607,2022-07-11T23:52:37.388006,header
20220711235115_ML3.0,VN,VN08,10.014644500695596,0.09371591354189766,2,175.4815216064453,175.4815216064453,175.4815216064453,3.0,4646808.10546875,4035745.7275390625,2022-07-11T23:52:46.365578,2022-07-11T23:53:51.215681,2022-07-11T23:52:46.365578,theory
20220711235115_ML3.0,VN,VN09,9.611249873057677,0.2572406367156982,2,144.66690063476562,144.66690063476562,144.66690063476562,3.0,3394034.423828125,2431350.2197265625,2022-07-11T23:52:30.181400,2022-07-11T23:53:23.292600,2022-07-11T23:52:30.181400,theory
20220711235115_ML3.0,VN,VN10,10.36995532404314,0.018500926054709,2,114.51324462890625,114.51324462890625,114.51324462890625,3.0,19510912.109375,18940543.9453125,2022-07-11T23:52:21.846070,2022-07-11T23:53:03.470163,2022-07-11T23:52:21.846070,theory
20220717095218_ML3.4,VN,BC02,8.039139327807455,0.020286120557980944,2,45.10685348510742,45.10685348510742,45.10685348510742,3.4000000953674316,347554.26025390625,336445.7244873047,2022-07-17T09:53:05.626673,2022-07-17T09:53:20.810236,2022-07-17T09:53:05.626673,theory
20220717095218_ML3.4,VN,BGVB,10.194197903633942,0.008888455801028504,2,297.65472412109375,297.65472412109375,297.65472412109375,3.4000000953674316,2000296.5087890625,1971763.2446289062,2022-07-17T09:54:59.442207,2022-07-17T09:56:50.834483,2022-07-17T09:54:59.442207,theory
20220717095218_ML3.4,VN,BKVB,10.042453837258773,0.023964614409409373,2,250.26580810546875,250.26580810546875,250.26580810546875,3.4000000953674316,2153631.103515625,2072794.677734375,2022-07-17T09:54:37.622516,2022-07-17T09:56:10.961872,2022-07-17T09:54:37.622516,theory
20220717095218_ML3.4,VN,CBVB,9.823956103321382,0.021071547886044085,2,294.1119384765625,294.1119384765625,294.1119384765625,3.4000000953674316,895231.4453125,865547.7600097656,2022-07-17T09:54:58.959982,2022-07-17T09:56:49.002625,2022-07-17T09:54:58.959982,theory
20220717095218_ML3.4,VN,CCVB,9.562019123187849,0.06260952659978886,2,354.62054443359375,354.62054443359375,354.62054443359375,3.4000000953674316,327205.0476074219,297030.45654296875,2022-07-17T09:55:25.808156,2022-07-17T09:57:38.901697,2022-07-17T09:55:25.808156,theory
20220717095218_ML3.4,VN,DBVB,10.268639919874186,0.023698347458080422,2,76.09595489501953,76.09595489501953,76.09595489501953,3.4000000953674316,28991085.9375,27914537.109375,2022-07-17T09:53:19.609701,2022-07-17T09:53:46.598636,2022-07-17T09:53:19.609701,theory
20220717095218_ML3.4,VN,LAVB,10.031774766723327,0.1508850142127465,2,273.7030334472656,273.7030334472656,273.7030334472656,3.4000000953674316,2112455.078125,1702437.8051757812,2022-07-17T09:54:48.618866,2022-07-17T09:56:30.886688,2022-07-17T09:54:48.618866,theory
20220717095218_ML3.4,VN,MCVB,9.947785257263313,0.06465422170824532,2,174.33071899414062,174.33071899414062,174.33071899414062,3.4000000953674316,3846737.79296875,3481585.0830078125,2022-07-17T09:54:04.476777,2022-07-17T09:55:08.888479,2022-07-17T09:54:04.476777,theory
20220717095218_ML3.4,VN,MLVB,7.669451818846916,0.06477709938514689,2,31.262065887451172,31.262065887451172,31.262065887451172,3.4000000953674316,254507.87353515625,230307.3959350586,2022-07-17T09:52:59.070019,2022-07-17T09:53:08.979378,2022-07-17T09:52:59.070019,theory
20220717095218_ML3.4,VN,SPVB,9.546149125993026,0.17005148134960957,2,59.0203742980957,59.0203742980957,59.0203742980957,3.4000000953674316,9954810.546875,7838379.150390625,2022-07-17T09:53:14.111964,2022-07-17T09:53:34.595917,2022-07-17T09:53:14.111964,theory
20220717095218_ML3.4,VN,TGVB,8.050439183173951,0.127756351999763,2,39.91438293457031,39.91438293457031,39.91438293457031,3.4000000953674316,497834.1979980469,413119.6746826172,2022-07-17T09:53:02.931110,2022-07-17T09:53:16.136589,2022-07-17T09:53:02.931110,theory
20220717095218_ML3.4,VN,VCVB,10.303733169595873,0.17446153489017713,2,126.35981750488281,126.35981750488281,126.35981750488281,3.4000000953674316,18386119.140625,14401817.87109375,2022-07-17T09:53:42.220805,2022-07-17T09:54:28.357878,2022-07-17T09:53:42.220805,theory
20220717095218_ML3.4,VN,VN02,10.344531391560617,0.3082723620761755,2,79.24007415771484,79.24007415771484,79.24007415771484,3.4000000953674316,51751187.5,35358192.3828125,2022-07-17T09:53:20.418021,2022-07-17T09:53:48.604716,2022-07-17T09:53:20.418021,theory
20220717095218_ML3.4,VN,VN04,8.539904911277885,0.10169553626678432,2,45.29914093017578,45.29914093017578,45.29914093017578,3.4000000953674316,1250084.228515625,1073880.5847167969,2022-07-17T09:53:05.170612,2022-07-17T09:53:20.427428,2022-07-17T09:53:05.170612,theory
20220717095218_ML3.4,VN,VN05,10.76485206871901,0.05612356927369387,2,73.04791259765625,73.04791259765625,73.04791259765625,3.4000000953674316,101594968.75,93110257.8125,2022-07-17T09:53:17.608833,2022-07-17T09:53:43.436609,2022-07-17T09:53:17.608833,theory
