event,net,sta,comp,distance_km,header_ML,ML_station_mean,ML_H_mean,ML_H_std,ML_Z,ML_Z_minus_H_mean,ML_station_minus_header,p_pick,p_label,p_source,p_source_component,disp_unit,vel_unit,remove_preP_mean_for_Pd,taup_smoothing_tau_sec,preP_noise_window_start,preP_noise_window_end,preP_noise_window_sec,preP_noise_npts_disp,preP_noise_npts_vel,preP_disp_mean_nm,preP_vel_mean_nmps,preP_noise_absmax_nm,preP_noise_rms_nm,Pd_2s_nm,Pd_2s_um,Pd_2s_ground_mm,Pd_peak_time_2s,tau_c_2s_sec,tau_p_max_2s_sec,tau_p_end_2s_sec,snr_absmax_2s,snr_rms_2s,npts_2s,Pd_3s_nm,Pd_3s_um,Pd_3s_ground_mm,Pd_peak_time_3s,tau_c_3s_sec,tau_p_max_3s_sec,tau_p_end_3s_sec,snr_absmax_3s,snr_rms_3s,npts_3s,Pd_5s_nm,Pd_5s_um,Pd_5s_ground_mm,Pd_peak_time_5s,tau_c_5s_sec,tau_p_max_5s_sec,tau_p_end_5s_sec,snr_absmax_5s,snr_rms_5s,npts_5s
20221214080718_ML4.0,VN,HGVB,HHZ,221.42446899414065,4.0,4.152335418598639,4.152335418598639,0.2552773259167055,4.089873394777574,-0.0624620238210651,0.1523354185986392,2022-12-14T08:08:56.829002,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-14T08:08:46.829002,2022-12-14T08:08:56.329002,9.5,951,951,36.362302559203656,31.63498386909909,243.78205658752398,119.52019092948524,458.2930276568599,0.4582930276568599,0.0004582930276568599,2022-12-14T08:08:57.978000,3.0988266190691527,3.558193474638371,3.51507244416132,1.8799292863144792,3.8344402238049016,201,458.2930276568599,0.4582930276568599,0.0004582930276568599,2022-12-14T08:08:57.978000,3.411048742264044,4.122901704168084,3.8753988508274966,1.8799292863144792,3.8344402238049016,301,458.2930276568599,0.4582930276568599,0.0004582930276568599,2022-12-14T08:08:57.978000,2.7381665991067643,4.122901704168084,2.213964235238759,1.8799292863144792,3.8344402238049016,501
20221214080718_ML4.0,VN,LAVB,HHZ,77.6760482788086,4.0,4.132460926315914,4.132460926315914,0.110237422892407,3.817302578796715,-0.3151583475191986,0.1324609263159137,2022-12-14T08:08:32.668998,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-14T08:08:22.668998,2022-12-14T08:08:32.168998,9.5,951,951,30.109544289260164,12.153907450435039,115.4607253195336,49.62489261064758,763.5812850119164,0.7635812850119165,0.0007635812850119164,2022-12-14T08:08:33.218001,0.48707845745238,1.8493401475558136,0.48351291385211176,6.613342181064006,15.387061711204217,201,763.5812850119164,0.7635812850119165,0.0007635812850119164,2022-12-14T08:08:33.218001,0.4223600931802978,1.8493401475558136,0.30774008901438565,6.613342181064006,15.387061711204217,301,804.5648055197289,0.804564805519729,0.0008045648055197288,2022-12-14T08:08:37.038001,0.2895807739939032,1.8493401475558136,0.24430924470984747,6.968298556007884,16.21292789149735,501
20221214080718_ML4.0,VN,MLVB,HHZ,240.4861602783203,4.0,3.9851975608954175,3.9851975608954175,0.0037205733831295,3.9237701944211265,-0.061427366474291,-0.0148024391045824,2022-12-14T08:08:56.208999,Pn,header,HHZ,nm,nm/s,True,1.0,2022-12-14T08:08:46.208999,2022-12-14T08:08:55.708999,9.5,951,951,-10.324766914175136,10.605237531925226,413.421416084097,211.6905705125286,197.4931171339017,0.19749311713390172,0.0001974931171339017,2022-12-14T08:08:56.208000,3.9049281783908962,12.639721388520593,2.982247087888253,0.4777041281618759,0.9329329910904716,201,197.4931171339017,0.19749311713390172,0.0001974931171339017,2022-12-14T08:08:56.208000,4.570500707713222,12.639721388520593,5.353701360974395,0.4777041281618759,0.9329329910904716,301,197.4931171339017,0.19749311713390172,0.0001974931171339017,2022-12-14T08:08:56.208000,3.241063171441353,12.639721388520593,1.5113713553745474,0.4777041281618759,0.9329329910904716,501
20221214080718_ML4.0,VN,SPVB,HHZ,210.58987426757812,4.0,4.249710905309129,4.249710905309129,0.074522574204341,4.190993849125927,-0.0587170561832026,0.2497109053091293,2022-12-14T08:08:55.659004,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-14T08:08:45.659004,2022-12-14T08:08:55.159004,9.5,951,951,1466.1609704732643,-149.6978053522348,1519.3048265218483,664.1038260260785,2042.9507653951393,2.0429507653951395,0.002042950765395139,2022-12-14T08:08:57.189000,16.121180248600062,45.22926078588415,15.274153757656828,1.3446615384432603,3.0762520638074373,201,2042.9507653951393,2.0429507653951395,0.002042950765395139,2022-12-14T08:08:57.189000,12.775000917671424,45.22926078588415,10.568991143692715,1.3446615384432603,3.0762520638074373,301,2042.9507653951393,2.0429507653951395,0.002042950765395139,2022-12-14T08:08:57.189000,10.575541001013956,45.22926078588415,8.039167334805034,1.3446615384432603,3.0762520638074373,501
20221214080718_ML4.0,VN,TGVB,HHZ,192.1581573486328,4.0,3.829985775027635,3.829985775027635,0.1519217375843296,3.641852176531664,-0.1881335984959715,-0.1700142249723644,2022-12-14T08:08:52.249000,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-14T08:08:42.249000,2022-12-14T08:08:51.749000,9.5,951,951,31.03023969589661,-22.719517537221297,305.135555858006,172.47832362510704,217.0459626966815,0.2170459626966815,0.00021704596269668148,2022-12-14T08:08:53.701000,1.8738638715768845,2.8621835266558433,1.93956208609045,0.7113099687329891,1.2583955950803716,201,217.62482892929506,0.21762482892929508,0.00021762482892929505,2022-12-14T08:08:55.251000,1.6328125796695432,2.8621835266558433,1.4448053178841636,0.7132070476590614,1.2617517630929491,301,300.7536283677716,0.30075362836777164,0.0003007536283677716,2022-12-14T08:08:55.661000,2.358923045740769,3.26324380467609,2.6758242837662807,0.9856394071221464,1.7437184107927637,501
20221214080718_ML4.0,VN,VN09,HHZ,210.65411376953125,4.0,3.80456756539656,3.80456756539656,0.2603260093184886,3.781438166505698,-0.0231293988908616,-0.1954324346034397,2022-12-14T08:08:55.778999,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-14T08:08:45.778999,2022-12-14T08:08:55.278999,9.5,951,951,15.363807053784091,-11.671104760623129,275.98337492487786,151.17829248614876,173.8380044414794,0.1738380044414794,0.00017383800444147938,2022-12-14T08:08:55.918000,1.5829266578303207,12.613830450537208,1.3266107565748928,0.6298857838404135,1.1498873388678257,201,238.67389741398935,0.23867389741398937,0.00023867389741398935,2022-12-14T08:08:57.958000,1.4863753013674574,12.613830450537208,1.3456233859165216,0.8648125905372231,1.5787577269789383,301,238.67389741398935,0.23867389741398937,0.00023867389741398935,2022-12-14T08:08:57.958000,1.2632076648442547,12.613830450537208,1.077173244100513,0.8648125905372231,1.5787577269789383,501
20221214080718_ML4.0,VN,VN11,HHZ,176.4490966796875,4.0,4.085463464962666,4.085463464962666,0.090839923137416,3.909775057998324,-0.1756884069643423,0.0854634649626664,2022-12-14T08:08:50.149002,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-14T08:08:40.149002,2022-12-14T08:08:49.649002,9.5,951,951,0.4045331594539115,-34.697135618119084,241.69818900851484,138.68909345393342,243.5903398874211,0.2435903398874211,0.0002435903398874211,2022-12-14T08:08:50.938000,0.46928228243719133,265.9803445703052,0.42815672563081353,1.0078285687065682,1.756377043219562,201,272.2257463815617,0.2722257463815617,0.00027222574638156166,2022-12-14T08:08:52.458000,0.6307744365230279,265.9803445703052,0.7330837877138023,1.1263044522521075,1.9628489854682296,301,292.9425737741398,0.29294257377413985,0.00029294257377413983,2022-12-14T08:08:54.198000,0.6848296258505292,265.9803445703052,0.7999231171911905,1.2120180750043588,2.112225024179301,501
20221217150127_ML2.7,VN,BC02,HHZ,174.2421112060547,2.700000047683716,4.127160840241297,4.127160840241297,0.1544480030087442,3.705363838430235,-0.4217970018110613,1.427160792557581,2022-12-17T15:02:24.869004,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-17T15:02:14.869004,2022-12-17T15:02:24.369004,9.5,951,951,489.7141108380006,197.72132213495195,968.5676264630006,428.9091531706857,805.4991459979369,0.8054991459979369,0.0008054991459979369,2022-12-17T15:02:25.129000,7.983551356954443,88.21996055663017,6.219306473882315,0.8316395510135369,1.8780180838840388,201,805.4991459979369,0.8054991459979369,0.0008054991459979369,2022-12-17T15:02:25.129000,7.382068734790488,88.21996055663017,5.262202497125105,0.8316395510135369,1.8780180838840388,301,805.4991459979369,0.8054991459979369,0.0008054991459979369,2022-12-17T15:02:25.129000,6.607096002875543,88.21996055663017,3.1807043206097583,0.8316395510135369,1.8780180838840388,501
20221217150127_ML2.7,VN,BGVB,HHZ,126.03504180908205,2.700000047683716,3.262828848504794,3.262828848504794,0.0181756425721163,3.317693936839259,0.0548650883344654,0.5628288008210776,2022-12-17T15:02:17.799005,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-17T15:02:07.799005,2022-12-17T15:02:17.299005,9.5,951,951,20.801894367430613,7.605933663540067,293.575423420165,132.23405241716634,474.44242781469626,0.47444242781469625,0.00047444242781469626,2022-12-17T15:02:19.348000,2.4997999664929074,3.7638087917978447,3.0422329333852582,1.6160836022560188,3.5878990255697945,201,474.44242781469626,0.47444242781469625,0.00047444242781469626,2022-12-17T15:02:19.348000,2.2198115170734694,3.7638087917978447,2.150248495079055,1.6160836022560188,3.5878990255697945,301,474.44242781469626,0.47444242781469625,0.00047444242781469626,2022-12-17T15:02:19.348000,2.3317839802888907,3.7638087917978447,1.9616869066091516,1.6160836022560188,3.5878990255697945,501
20221217150127_ML2.7,VN,BKVB,HHZ,161.6995849609375,2.700000047683716,3.3255491225051084,3.3255491225051084,0.0965020621420428,3.374037259967828,0.0484881374627197,0.6255490748213925,2022-12-17T15:02:22.509004,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-17T15:02:12.509004,2022-12-17T15:02:22.009004,9.5,951,951,-24.834723931174143,-8.575348534167878,231.50994060597884,111.08282118896284,228.7456593696071,0.2287456593696071,0.0002287456593696071,2022-12-17T15:02:23.448000,2.353036220605284,4.08511306875458,1.9425165925796894,0.9880597730311873,2.059235234766753,201,494.5478892143773,0.4945478892143773,0.0004945478892143773,2022-12-17T15:02:25.498000,4.08806864852106,5.5881171042571705,5.5881171042571705,2.136184251613105,4.452064539962507,301,494.5478892143773,0.4945478892143773,0.0004945478892143773,2022-12-17T15:02:25.498000,3.982496265013856,6.984532831800258,3.9800393588553082,2.136184251613105,4.452064539962507,501
20221217150127_ML2.7,VN,HBVB,HHZ,24.040876388549805,2.700000047683716,3.290383184706475,3.290383184706475,0.0811885633286608,3.295982606217721,0.005599421511246,0.590383137022759,2022-12-17T15:01:59.829003,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-17T15:01:49.829003,2022-12-17T15:01:59.329003,9.5,951,951,-78.51460106697493,70.73444888199415,1007.3424545970876,506.0051903958041,2281.6808608326,2.2816808608326,0.0022816808608326,2022-12-17T15:01:59.908000,0.1842729740129315,0.47407747949481116,0.18786715678450153,2.2650498352570843,4.509204459044854,201,2281.6808608326,2.2816808608326,0.0022816808608326,2022-12-17T15:01:59.908000,0.17642426074291473,0.47407747949481116,0.16584897682079183,2.2650498352570843,4.509204459044854,301,6384.649854973225,6.384649854973225,0.006384649854973225,2022-12-17T15:02:03.428000,0.1317015542195003,0.47407747949481116,0.12711986992299373,6.3381125513338255,12.617755659737533,501
20221217150127_ML2.7,VN,LAVB,HHZ,81.16990661621094,2.700000047683716,3.11230800149863,3.11230800149863,0.074667678572911,2.8380918581536534,-0.2742161433449768,0.4123079538149143,2022-12-17T15:02:07.588998,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-17T15:01:57.588998,2022-12-17T15:02:07.088998,9.5,951,951,5.639192618280806,51.08124469031044,410.08862110242234,240.98680206690213,438.84018138781204,0.43884018138781206,0.000438840181387812,2022-12-17T15:02:08.818000,3.3863605198893048,4.857878044360442,4.731670456444936,1.0701106024548992,1.8210133402491575,201,438.84018138781204,0.43884018138781206,0.000438840181387812,2022-12-17T15:02:08.818000,3.2814808514373035,4.857878044360442,3.4777984284832635,1.0701106024548992,1.8210133402491575,301,438.84018138781204,0.43884018138781206,0.000438840181387812,2022-12-17T15:02:08.818000,2.38937307084869,4.857878044360442,1.5175420436455584,1.0701106024548992,1.8210133402491575,501
20221227180633_ML2.7,VN,CCVB,HHZ,30.122480392456055,2.700000047683716,2.3393901081660307,2.3393901081660307,0.2294611808198028,2.2478816330014366,-0.091508475164594,-0.3606099395176851,2022-12-27T18:07:13.458999,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-27T18:07:03.458999,2022-12-27T18:07:12.958999,9.5,419,419,3.5799566714775466,6.110925530850318,14.951241830109367,9.303495491324774,167.20858702969434,0.16720858702969435,0.00016720858702969435,2022-12-27T18:07:13.538000,0.12544081770109217,1.9672973506725064,0.11268297442989755,11.183591900236907,17.972662768054356,201,200.27642883944628,0.2002764288394463,0.00020027642883944629,2022-12-27T18:07:16.368000,0.13312370943080992,1.9672973506725064,0.14910763642906755,13.39530395636583,21.52700874915218,301,449.21520934414747,0.4492152093441475,0.0004492152093441475,2022-12-27T18:07:17.378000,0.13803504151611748,1.9672973506725064,0.13573084315170245,30.045344356580546,48.284562481169246,501
20221227180633_ML2.7,VN,HBVB,HHZ,216.50645446777344,2.700000047683716,4.083784494568338,4.083784494568338,0.0499354002783448,3.843062685180084,-0.2407218093882539,1.383784446884622,2022-12-27T18:07:45.708999,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-27T18:07:35.708999,2022-12-27T18:07:45.208999,9.5,951,951,-111.55965059382213,36.07688626111118,507.8888967694591,273.2358902292472,248.65226346867786,0.24865226346867786,0.00024865226346867784,2022-12-27T18:07:46.728000,1.407181817056625,1.6532648173942257,1.3611621199458128,0.48958003423639734,0.9100278270912965,201,629.8904001055408,0.6298904001055409,0.0006298904001055408,2022-12-27T18:07:48.668000,1.7390099687613065,1.881574640444387,1.881574640444387,1.2402129759325309,2.3052989106850403,301,629.8904001055408,0.6298904001055409,0.0006298904001055408,2022-12-27T18:07:48.668000,1.5886164545395602,2.699233085335188,1.0985835902837704,1.2402129759325309,2.3052989106850403,501
20221227180633_ML2.7,VN,LAVB,HHZ,143.61370849609375,2.700000047683716,3.3248423741353523,3.3248423741353523,0.0663614568410059,3.103430133904147,-0.2214122402312055,0.6248423264516365,2022-12-27T18:07:33.508995,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-27T18:07:23.508995,2022-12-27T18:07:33.008995,9.5,951,951,-12.387664113119323,-0.535688235370597,77.9792868756502,41.06260566364581,107.4097296857088,0.1074097296857088,0.00010740972968570879,2022-12-27T18:07:35.498000,0.5675420347879513,4.354010848661883,0.47497024854529935,1.3774135926247941,2.615755331396382,201,107.4097296857088,0.1074097296857088,0.00010740972968570879,2022-12-27T18:07:35.498000,0.5494325753011386,4.354010848661883,0.4782930270907218,1.3774135926247941,2.615755331396382,301,189.7162773943693,0.18971627739436933,0.0001897162773943693,2022-12-27T18:07:38.068000,0.7836223495032536,4.354010848661883,0.9280248989659285,2.4329060317889377,4.620171426732715,501
20221229075129_ML3.7,VN,BC02,HHZ,175.80685424804688,3.700000047683716,4.364344749882301,4.364344749882301,0.1821819949707774,4.07541357321377,-0.2889311766685312,0.6643447021985853,2022-12-29T07:52:43.159002,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-29T07:52:33.159002,2022-12-29T07:52:42.659002,9.5,951,951,-207.12828766904795,-111.19883433368241,576.9179910381886,271.5809398251591,1061.6508871356396,1.0616508871356396,0.0010616508871356396,2022-12-29T07:52:44.839000,0.8410570269926484,5.658454528375599,0.7197525165522048,1.840211093478214,3.9091509434318885,201,1061.6508871356396,1.0616508871356396,0.0010616508871356396,2022-12-29T07:52:44.839000,0.8039065797924955,5.658454528375599,0.7390267988267266,1.840211093478214,3.9091509434318885,301,1122.332161549702,1.1223321615497022,0.001122332161549702,2022-12-29T07:52:46.799000,0.794855254728513,5.658454528375599,0.7538051994232579,1.945392896362995,4.1325881053075655,501
20221229075129_ML3.7,VN,BGVB,HHZ,128.25877380371094,3.700000047683716,3.8815835297289385,3.8815835297289385,0.10633466772849,3.8553259245132594,-0.0262576052156791,0.1815834820452226,2022-12-29T07:52:36.248998,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-29T07:52:26.248998,2022-12-29T07:52:35.748998,9.5,951,951,-12.485908808956387,-34.469297442025066,290.1032635543249,168.74008080742237,1263.4774700972937,1.2634774700972937,0.0012634774700972936,2022-12-29T07:52:36.948000,0.3928612963369046,1.0897774852334656,0.3984782415600706,4.355268033241875,7.48771402770193,201,1263.4774700972937,1.2634774700972937,0.0012634774700972936,2022-12-29T07:52:36.948000,0.3943194403719931,1.0897774852334656,0.3999513838187246,4.355268033241875,7.48771402770193,301,1263.4774700972937,1.2634774700972937,0.0012634774700972936,2022-12-29T07:52:36.948000,0.3889496319977326,1.0897774852334656,0.36286314616813115,4.355268033241875,7.48771402770193,501
20221229075129_ML3.7,VN,BKVB,HHZ,165.11199951171875,3.700000047683716,4.039584337619132,4.039584337619132,0.126757061231687,4.061551433927284,0.0219670963081517,0.3395842899354164,2022-12-29T07:52:40.618994,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-29T07:52:30.618994,2022-12-29T07:52:40.118994,9.5,951,951,3.803638361856639,-15.405748858562152,267.7049675951746,147.1722698468883,667.4354742993567,0.6674354742993567,0.0006674354742993566,2022-12-29T07:52:41.388000,0.5472220497955294,0.6739071610951238,0.5518537507916318,2.4931755293710407,4.535062719313413,201,667.4354742993567,0.6674354742993567,0.0006674354742993566,2022-12-29T07:52:41.388000,0.54655220239077,0.6739071610951238,0.5665707803770049,2.4931755293710407,4.535062719313413,301,667.4354742993567,0.6674354742993567,0.0006674354742993566,2022-12-29T07:52:41.388000,0.46724199091187274,0.6739071610951238,0.32103377373767783,2.4931755293710407,4.535062719313413,501
20221229075129_ML3.7,VN,CBVB,HHZ,230.67160034179688,3.700000047683716,4.061137738540479,4.061137738540479,0.0466142559324576,4.225836828754123,0.1646990902136442,0.3611376908567631,2022-12-29T07:52:49.698995,Pn,header,HHZ,nm,nm/s,True,1.0,2022-12-29T07:52:39.698995,2022-12-29T07:52:49.198995,9.5,951,951,-11.136748301572354,8.283467388992932,232.16206456463857,124.53296152841098,92.23662663739249,0.09223662663739249,9.223662663739249e-05,2022-12-29T07:52:51.438000,1.6909091664308527,3.890179534021914,1.5848627143652316,0.3972941350705122,0.7406603481147407,201,92.23662663739249,0.09223662663739249,9.223662663739249e-05,2022-12-29T07:52:51.438000,1.499713244727831,3.890179534021914,1.2238392807742764,0.3972941350705122,0.7406603481147407,301,307.5790700789161,0.3075790700789161,0.00030757907007891613,2022-12-29T07:52:53.728000,0.5300105615412906,4.302008439428776,0.39584379936266584,1.3248463768432759,2.46986072043862,501
20221229075129_ML3.7,VN,CCVB,HHZ,199.8960418701172,3.700000047683716,4.091805809331876,4.091805809331876,0.0619692610184686,4.005245626331564,-0.0865601830003122,0.3918057616481603,2022-12-29T07:52:46.788999,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-29T07:52:36.788999,2022-12-29T07:52:46.288999,9.5,951,951,13.786334606813957,9.951866717415653,474.8051876099829,179.96493524556743,344.2026554075952,0.3442026554075952,0.0003442026554075952,2022-12-29T07:52:48.168000,0.7471468589224878,3.1573576090164233,0.8115650001904808,0.7249344876373425,1.9126095588450083,201,344.2026554075952,0.3442026554075952,0.0003442026554075952,2022-12-29T07:52:48.168000,0.6819628820651141,3.1573576090164233,0.6302798013719114,0.7249344876373425,1.9126095588450083,301,375.08991661388916,0.3750899166138892,0.0003750899166138891,2022-12-29T07:52:51.048000,0.8309085492418489,3.1573576090164233,1.2163106656721467,0.7899869807698849,2.084238888548305,501
20221229075129_ML3.7,VN,DBVB,HHZ,223.4713134765625,3.700000047683716,4.319473843807064,4.319473843807064,0.1014426209998298,4.19708740654205,-0.122386437265014,0.6194737961233479,2022-12-29T07:52:51.439001,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-29T07:52:41.439001,2022-12-29T07:52:50.939001,9.5,951,951,14.524589855086791,-30.828284565167408,306.92943604649304,181.02378616478686,301.22800413905384,0.3012280041390538,0.0003012280041390538,2022-12-29T07:52:52.838000,0.8465296652153897,1.281422060287637,0.7318147331322036,0.9814242909351465,1.6640244385610434,201,309.9120410269618,0.3099120410269618,0.0003099120410269618,2022-12-29T07:52:54.108000,0.802944788898987,1.281422060287637,0.7178932143509138,1.009717559250384,1.711996238686817,301,309.9120410269618,0.3099120410269618,0.0003099120410269618,2022-12-29T07:52:54.108000,0.721406780328525,1.281422060287637,0.6561252067467684,1.009717559250384,1.711996238686817,501
20221229075129_ML3.7,VN,HGVB,HHZ,220.88958740234375,3.700000047683716,4.212154779270052,4.212154779270052,0.1775469674810945,4.125859630514883,-0.0862951487551688,0.5121547315863362,2022-12-29T07:52:50.178999,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-29T07:52:40.178999,2022-12-29T07:52:49.678999,9.5,951,951,15.930441287825067,-38.7458282853276,380.7402557409501,176.5744414163317,294.33309021360634,0.2943330902136063,0.0002943330902136063,2022-12-29T07:52:51.158000,1.4706033109360732,2.398656031494981,1.2619119141720434,0.7730548209062141,1.6669065344492315,201,294.33309021360634,0.2943330902136063,0.0002943330902136063,2022-12-29T07:52:51.158000,1.321820232576712,2.398656031494981,1.052784474446242,0.7730548209062141,1.6669065344492315,301,294.33309021360634,0.2943330902136063,0.0002943330902136063,2022-12-29T07:52:51.158000,1.011729641106024,2.398656031494981,0.5274574304164468,0.7730548209062141,1.6669065344492315,501
20221229075129_ML3.7,VN,LAVB,HHZ,78.12699127197266,3.700000047683716,4.190217757518174,4.190217757518174,0.1623769063506324,3.856658372276264,-0.3335593852419096,0.4902177098344582,2022-12-29T07:52:26.049002,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-29T07:52:16.049002,2022-12-29T07:52:25.549002,9.5,951,951,38.93975522908158,-53.30045162703838,457.7377288618941,244.63474383200418,662.1096771040816,0.6621096771040816,0.0006621096771040816,2022-12-29T07:52:26.048000,0.45611410250213946,11.322787070853476,0.3441163798780699,1.4464826370120987,2.7065234754993193,201,662.1096771040816,0.6621096771040816,0.0006621096771040816,2022-12-29T07:52:26.048000,0.40638354746626937,11.322787070853476,0.3014114626598564,1.4464826370120987,2.7065234754993193,301,1268.0243560990434,1.2680243560990434,0.0012680243560990435,2022-12-29T07:52:29.598000,0.2757820245488981,11.322787070853476,0.24444145588677965,2.77019846987886,5.183337150874294,501
20221229075129_ML3.7,VN,MLVB,HHZ,240.5223846435547,3.700000047683716,3.954891003949911,3.954891003949911,0.025660171861376,3.9137392419613137,-0.0411517619885972,0.2548909562661952,2022-12-29T07:52:49.598997,Pn,header,HHZ,nm,nm/s,True,1.0,2022-12-29T07:52:39.598997,2022-12-29T07:52:49.098997,9.5,951,951,23.47392126258177,-13.106768252972424,247.67085412804323,152.28189461325994,286.30836340125364,0.28630836340125365,0.0002863083634012536,2022-12-29T07:52:49.768000,4.203725215160457,54.90999082451019,2.9662261625485398,1.1560034563180182,1.8801208385827592,201,286.30836340125364,0.28630836340125365,0.0002863083634012536,2022-12-29T07:52:49.768000,4.181842948023183,54.90999082451019,3.3215423432566773,1.1560034563180182,1.8801208385827592,301,373.79298254187864,0.37379298254187865,0.0003737929825418786,2022-12-29T07:52:53.698000,3.799868033858716,54.90999082451019,3.2819863103633615,1.5092328237727626,2.45461210928046,501
20221229075129_ML3.7,VN,SPVB,HHZ,210.4072265625,3.700000047683716,4.104742075369076,4.104742075369076,0.1528557823949293,4.122751564631167,0.0180094892620905,0.4047420276853604,2022-12-29T07:52:50.859999,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-29T07:52:40.859999,2022-12-29T07:52:50.359999,9.5,951,951,810.2009663331928,-319.79291784424885,1784.4245219480572,1012.9927192523306,1429.8252339113178,1.4298252339113178,0.0014298252339113179,2022-12-29T07:52:50.860000,5.293415495631953,17.203156320804457,4.659141463884731,0.8012808702888575,1.4114861901146167,201,1429.8252339113178,1.4298252339113178,0.0014298252339113179,2022-12-29T07:52:50.860000,5.00534786206664,17.203156320804457,4.503147266076016,0.8012808702888575,1.4114861901146167,301,1429.8252339113178,1.4298252339113178,0.0014298252339113179,2022-12-29T07:52:50.860000,5.479048170817481,17.203156320804457,5.813018055927964,0.8012808702888575,1.4114861901146167,501
20221229075129_ML3.7,VN,TGVB,HHZ,192.2899475097656,3.700000047683716,3.791443836127108,3.791443836127108,0.1787437744148013,3.6612839504101897,-0.1301598857169184,0.0914437884433923,2022-12-29T07:52:45.108999,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-29T07:52:35.108999,2022-12-29T07:52:44.608999,9.5,951,951,-6.547077510917225,-0.7988379514305123,150.85670885857348,75.86865365644677,81.33451494988206,0.08133451494988206,8.133451494988206e-05,2022-12-29T07:52:46.970000,0.8993458260332535,5.935382262860038,0.8662123236695841,0.5391507979014197,1.0720437365105508,201,81.33451494988206,0.08133451494988206,8.133451494988206e-05,2022-12-29T07:52:46.970000,0.7566710075322621,5.935382262860038,0.6321674934170943,0.5391507979014197,1.0720437365105508,301,108.94283642951247,0.10894283642951247,0.00010894283642951246,2022-12-29T07:52:48.790000,0.6218442196565188,5.935382262860038,0.465659061793519,0.7221610311785682,1.4359400250178989,501
20221229075129_ML3.7,VN,VN02,HHZ,289.6473693847656,3.700000047683716,4.224469987975791,4.224469987975791,0.219055348760919,4.02889477193764,-0.1955752160381507,0.5244699402920752,2022-12-29T07:53:01.369001,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-29T07:52:51.369001,2022-12-29T07:53:00.869001,9.5,951,951,-0.4704639282230323,-16.81112381507232,148.57990533447227,65.93370628794648,131.26664239501915,0.13126664239501915,0.00013126664239501915,2022-12-29T07:53:01.488000,1.7740187247007146,21.46840454117837,1.8244329241475883,0.8834750708685756,1.9908882692222682,201,165.42170220947227,0.16542170220947228,0.00016542170220947225,2022-12-29T07:53:04.338000,1.39680778470033,21.46840454117837,1.30597921369158,1.113351780895855,2.508909502023754,301,324.85440557861364,0.32485440557861367,0.0003248544055786136,2022-12-29T07:53:06.248000,1.5941056138427327,21.46840454117837,1.9743022549744011,2.1863952924678816,4.926985359504979,501
20221229075129_ML3.7,VN,VN03,HHZ,279.8836364746094,3.700000047683716,4.03542225366419,4.03542225366419,0.0174791085217199,3.920538673335416,-0.1148835803287733,0.3354222059804739,2022-12-29T07:52:59.788999,Pg,header,HHZ,nm,nm/s,True,1.0,2022-12-29T07:52:49.788999,2022-12-29T07:52:59.288999,9.5,951,951,-35.76227329292195,0.5946233468492576,134.96815250434773,67.6781787667927,185.83025119819538,0.18583025119819538,0.00018583025119819538,2022-12-29T07:53:00.348000,3.7468312988998957,16.626012328179623,3.1423100674059303,1.3768451871800589,2.745792729419246,201,185.83025119819538,0.18583025119819538,0.00018583025119819538,2022-12-29T07:53:00.348000,2.8382595712132868,16.626012328179623,1.866509246064452,1.3768451871800589,2.745792729419246,301,185.83025119819538,0.18583025119819538,0.00018583025119819538,2022-12-29T07:53:00.348000,2.037263065569348,16.626012328179623,1.2065772413764573,1.3768451871800589,2.745792729419246,501
