event,header_ML_mean,ML_ref_mean,ML_ref_median,ML_ref_std,n_station,distance_km_min,distance_km_max,distance_km_mean,Pd_3s_cm_mean,Pd_3s_cm_median,Pd_3s_cm_std,Pd_peak_t_rel_3s_sec_mean,Pd_peak_t_rel_3s_sec_median,Pd_peak_t_rel_3s_sec_std,Mpd_Wu_3s_mean,Mpd_Wu_3s_median,Mpd_Wu_3s_std,Mpd_Wu_3s_minus_header_ML_mean,Mpd_Wu_3s_minus_header_ML_median,Mpd_Wu_3s_minus_header_ML_std,header_ML_minus_Mpd_Wu_3s_mean,header_ML_minus_Mpd_Wu_3s_median,header_ML_minus_Mpd_Wu_3s_std,tau_c_3s_sec_mean,tau_c_3s_sec_median,tau_c_3s_sec_std,tau_p_max_3s_sec_mean,tau_p_max_3s_sec_median,tau_p_max_3s_sec_std,tau_p_end_3s_sec_mean,tau_p_end_3s_sec_median,tau_p_end_3s_sec_std,snr_absmax_3s_mean,snr_absmax_3s_median,snr_absmax_3s_std,snr_rms_3s_mean,snr_rms_3s_median,snr_rms_3s_std
20200817032104_ML3.0,3.0,3.2975701726897615,3.2975701726897615,0.5862435029884149,2,62.245574951171875,75.85629272460938,69.05093383789062,0.0006946626538347216,0.0006946626538347216,0.0007732923279308359,1.455,1.455,1.4778531726798843,3.5894943225560363,3.5894943225560363,0.7814875090531261,0.5894943225560365,0.5894943225560365,0.7814875090531264,-0.5894943225560365,-0.5894943225560365,0.7814875090531264,0.38286077637349664,0.38286077637349664,0.26503484142338674,58.38160327616372,58.38160327616372,66.26819654297567,0.4405743177558873,0.4405743177558873,0.3532284709986721,1.7692915401391174,1.7692915401391174,0.9247239133992691,3.867740332570936,3.867740332570936,1.8563396836255506
20200817060033_ML3.2,3.200000047683716,3.4534806246120744,3.405653100390291,0.33155015394335113,3,59.414302825927734,188.6975250244141,135.58737564086914,0.0012646333004095517,0.0006102491676494494,0.0015831794602268552,1.9533333333333334,2.0100000000000002,1.0261741242758629,4.2508070378834875,4.48436057087447,0.5478006371892777,1.0508069901997719,1.2843605231907542,0.5478006371892777,-1.0508069901997719,-1.2843605231907542,0.5478006371892777,6.765844076509104,0.5263321171436309,11.024450545391145,32.55025225084443,6.184132498614097,48.31498643775336,5.864843747291942,0.6238317566246475,9.36137944257138,2.39321680528254,1.3975533489935266,1.9454471488440082,5.514101879330899,3.4340691563847976,4.973305815217366
20200819182656_ML2.7,2.700000047683716,2.8052611270514887,2.776746177761658,0.15783090678192044,3,180.25051879882812,204.85989379882812,190.97840372721353,5.7399908387443056e-05,5.9256825917599926e-05,8.911592775859512e-06,1.7533333333333332,1.6400000000000001,1.1940407586566437,3.222394817612868,3.23390109619635,0.042040740950211264,0.5223947699291527,0.5339010485126341,0.042040740950211264,-0.5223947699291527,-0.5339010485126341,0.042040740950211264,2.065852151388149,1.7949769968457,0.6218522821851561,3.2934231727934153,2.8171166114549795,0.9929751996601147,1.949997142040209,1.9874411317994107,0.3474082258700149,0.6070914673784508,0.5682203581234616,0.13886064554114844,1.1930089693031618,0.9246982752409255,0.5602729495022434
20200822041526_ML3.4,3.4000000953674316,3.6722756519401334,3.5910629114675725,0.2515489951152084,8,74.98662567138672,296.095703125,182.52057552337646,0.00044766096200726184,0.0001637320574469212,0.0008930965487742876,1.02875,1.0350000000000001,0.8260999161291396,3.77499493050006,3.7459209282559356,0.4457534314210698,0.37499483513262843,0.34592083288850395,0.4457534314210698,-0.37499483513262843,-0.34592083288850395,0.4457534314210698,1.0178275040378182,0.5538640900583749,1.0485387784954798,2.8370966040151098,2.1346784735549695,2.493313549490585,0.95595710511467,0.48201107548206246,1.004523211896089,2.8219117722956475,1.9111105393247363,3.1390787750543576,6.0444206037437445,4.099996793994233,7.051221472348437
20200825071005_ML2.5,2.5,2.7334059518667653,2.7334059518667653,,1,71.51637268066406,71.51637268066406,71.51637268066406,0.00035381022434447125,0.00035381022434447125,,0.74,0.74,,3.5082097062220847,3.5082097062220847,,1.0082097062220847,1.0082097062220847,,-1.0082097062220847,-1.0082097062220847,,2.6167919865189186,2.6167919865189186,,5.038970733751162,5.038970733751162,,1.6504369278090225,1.6504369278090225,,1.872571594142172,1.872571594142172,,3.423721911577788,3.423721911577788,
20200825213422_ML2.6,2.5999999046325684,3.0828005433827785,3.0828005433827785,,1,117.49102783203124,117.49102783203124,117.49102783203124,0.0003586404604691124,0.0003586404604691124,,1.76,1.76,,3.9222567335687533,3.9222567335687533,,1.322256828936185,1.322256828936185,,-1.322256828936185,-1.322256828936185,,1.4577479127569237,1.4577479127569237,,4.1292798829261566,4.1292798829261566,,1.2161299409742432,1.2161299409742432,,1.3632167314108228,1.3632167314108228,,3.561974426439683,3.561974426439683,
20200831092647_ML2.7,2.700000047683716,2.850983434586769,2.850983434586769,,1,77.16878509521484,77.16878509521484,77.16878509521484,0.000140278800642078,0.000140278800642078,,1.03,1.03,,3.019578743872461,3.019578743872461,,0.31957869618874524,0.31957869618874524,,-0.31957869618874524,-0.31957869618874524,,0.46579635803345887,0.46579635803345887,,162.38367403188377,162.38367403188377,,0.3466516136238248,0.3466516136238248,,0.6996408104401598,0.6996408104401598,,1.2282787545133282,1.2282787545133282,
20200919214822_ML2.6,2.5999999046325684,3.8642183641693344,3.8642183641693344,,1,66.7590103149414,66.7590103149414,66.7590103149414,0.0023671449891675338,0.0023671449891675338,,0.56,0.56,,4.583614404862788,4.583614404862788,,1.9836145002302192,1.9836145002302192,,-1.9836145002302192,-1.9836145002302192,,0.8088563583113786,0.8088563583113786,,2.852461905385361,2.852461905385361,,0.7994168584395022,0.7994168584395022,,0.8484104354130888,0.8484104354130888,,1.3626090032246228,1.3626090032246228,
20200921012456_ML3.1,3.0999999046325684,3.502606498574466,3.508184208226612,0.3339454779571195,6,63.53487014770508,205.33290100097656,128.71280733744302,0.0005909856279920698,0.00019982802220416072,0.0010041640139266976,1.2833333333333334,0.87,1.1901876602732304,3.7482164765644463,3.6604751531489006,0.4499323214290472,0.6482165719318782,0.560475248516332,0.44993232142904716,-0.6482165719318782,-0.560475248516332,0.44993232142904716,1.1059620394160963,0.5288232799742907,1.4825270928123713,3.780706352475381,4.274491985463991,1.8553729669829575,1.0028808803681908,0.550118082532453,1.224952768112873,2.2505221570264053,1.46390913714369,2.1706712583064673,4.780759706724886,2.708116530658023,4.763950174179676
20200924135442_ML3.0,3.0,3.731583405151982,3.731583405151982,0.2413661937649865,2,69.58793640136719,178.31431579589844,123.95112609863281,0.0011721176413619333,0.0011721176413619333,0.0004107406618295742,1.98,1.98,1.3293607486307093,4.564932716041808,4.564932716041808,0.3310283304004073,1.5649327160418078,1.5649327160418078,0.3310283304004073,-1.5649327160418078,-1.5649327160418078,0.3310283304004073,2.2401178552520093,2.2401178552520093,2.877612006067523,2.7821621095457822,2.7821621095457822,3.2966078700604733,2.658158835408747,2.658158835408747,3.471974982123738,5.445078726218238,5.445078726218238,1.7327032579856378,15.058952992913632,15.058952992913632,0.10460587684211414
20200925013722_ML3.0,3.0,3.4445302039689065,3.4445302039689065,,1,141.1455841064453,141.1455841064453,141.1455841064453,0.0001944111841670428,0.0001944111841670428,,1.48,1.48,,3.7076603447778522,3.7076603447778522,,0.7076603447778522,0.7076603447778522,,-0.7076603447778522,-0.7076603447778522,,0.2944659019994281,0.2944659019994281,,2.0030428855797573,2.0030428855797573,,0.25430077262023776,0.25430077262023776,,2.060370166529887,2.060370166529887,,3.879808215465147,3.879808215465147,
20201018234402_ML2.1,2.0999999046325684,2.781521568071036,2.781521568071036,,1,74.2062759399414,74.2062759399414,74.2062759399414,0.00036113557998694216,0.00036113557998694216,,2.11,2.11,,3.550605670976164,3.550605670976164,,1.4506057663435956,1.4506057663435956,,-1.4506057663435956,-1.4506057663435956,,3.6580931480815453,3.6580931480815453,,6.536221322922437,6.536221322922437,,3.3960075805786643,3.3960075805786643,,1.0746499378997005,1.0746499378997005,,1.9757629944549016,1.9757629944549016,
20201020115856_ML2.6,2.5999999046325684,2.9180657646581447,2.923212444935446,0.18746676861120598,5,84.97126007080078,143.8775177001953,114.82435302734375,0.00022719445417066484,0.00027232303817737146,7.354042199856743e-05,1.226,1.01,0.5736113666935133,3.582647538341452,3.7708930117197945,0.4048474114081173,0.9826476337088834,1.1708931070872262,0.40484741140811736,-0.9826476337088834,-1.1708931070872262,0.40484741140811736,1.7510893870536695,1.6939163616642725,1.2573304195916886,21.929843949510992,5.02735651949663,37.46472908211201,1.411364179541528,1.2656122055103682,0.9912151658094629,1.2395227616361468,1.1050197135844892,0.30086784057936194,2.5592224175099467,2.4027029343758874,0.6795693388251256
20201102195406_ML3.5,3.5,4.194059866604776,4.12923903944986,0.2454279007036247,4,205.4311065673828,354.8345947265625,288.66773223876953,0.0001497366226744991,0.00015453296788959261,6.989239612172256e-05,0.8525,0.345,1.2714132556594913,4.055081323950451,4.040691341463848,0.26998370222229146,0.5550813239504508,0.5406913414638481,0.26998370222229146,-0.5550813239504508,-0.5406913414638481,0.26998370222229146,2.1176152491040576,2.124983218323945,0.7297770890454518,15.276312724882095,13.372757748466153,12.411325191767999,1.7841752340009633,1.8043510801274933,0.5320397319653328,1.369749631985886,1.3054049078758876,0.9414907401915316,2.6470722094234795,2.45186298262143,1.8903277371425335
20201108203714_ML2.0,2.0,2.818583434647549,2.760298539958717,0.38358488763717785,4,49.23745346069336,129.8447723388672,91.8681287765503,0.00020858801655960195,0.0002060242916166461,2.6537616453432395e-05,1.5225,1.455,1.0265922592084291,3.319488002816343,3.366924226473535,0.35532392443373506,1.319488002816343,1.3669242264735353,0.35532392443373506,-1.319488002816343,-1.3669242264735353,0.35532392443373506,2.764027156922846,2.8096531492700922,0.8314142449295657,8.01257188916085,5.9387288289114215,4.733499521924001,2.8411187090448844,2.789299096471063,1.04692438191239,1.3356484274343252,1.3230342022463315,0.731232444799139,2.654043887216811,2.6068610008607322,1.5111026349513619
20201111071724_ML3.0,3.0,3.616020506175991,3.578268508802544,0.41497055886808426,3,68.07196044921875,145.11990356445312,95.01834615071614,0.0011713199799374733,0.0004876671934976925,0.0012441615096170338,1.5966666666666667,1.1,1.1485788320064643,4.182582583375791,4.187427746401495,0.5212802855353617,1.182582583375791,1.1874277464014948,0.5212802855353617,-1.182582583375791,-1.1874277464014948,0.5212802855353617,0.8317277509210612,0.4827420043782264,0.8294798910044985,2.782023875867946,1.5884659775356735,3.166191881050784,0.8935221484692191,0.4807855592989148,0.9016014421727426,1.3853739787541646,1.4863479918243065,0.6735892982181141,2.7330312267139103,2.917843354823547,1.6732102440184629
20201120004642_ML2.9,2.9000000953674316,3.1251716210281772,3.1019079858097927,0.5155839881049387,4,63.6389274597168,205.41310119628903,124.08411693572998,0.0003626554626106744,0.00025198168484789066,0.0003314049608411455,1.02,1.1350000000000002,0.5907622195096772,3.6976795348773357,3.802244826076953,0.44776428566587934,0.7976794395099039,0.9022447307095214,0.4477642856658793,-0.7976794395099039,-0.9022447307095214,0.4477642856658793,1.8091647976632372,1.779749024304286,1.6706932146273112,43.04843239596554,11.522502127327577,70.81966562980477,1.5311177757589198,1.32756277833927,1.4733408327957747,2.266186573715024,2.187940458572704,0.7681818738397445,4.707996559754511,4.396161118234279,2.031433213847219
20201125102131_ML2.8,2.799999952316284,3.26025248410939,3.2846753688372736,0.488578663560925,7,28.546560287475582,244.5435791015625,130.5538556235177,0.001311355100959925,0.00017141554607684272,0.0030778271225141846,1.9357142857142857,2.29,1.0175437278541095,3.6182455779625795,3.647781105839166,0.6324958864229911,0.8182456256462954,0.8477811535228819,0.6324958864229911,-0.8182456256462954,-0.8477811535228819,0.6324958864229911,1.5089390215463292,0.5953585629862084,1.7800424273993711,9.086700507409489,5.445633882978888,9.790961476830995,1.5269378377410303,0.6962258376514555,1.659665852439811,3.423741207356749,1.066196102499076,5.099400938659507,7.862028698283458,1.9986801540803192,11.798203666226994
20201203115000_ML2.3,2.299999952316284,3.242412242286271,3.240848382881876,0.3739397140069278,4,55.045074462890625,208.3972015380859,136.49962425231934,0.00025275734329957414,0.00020453976387971372,0.00015338051322349582,1.5775000000000001,1.525,1.0959736918983656,3.635561485899866,3.4747335318612693,0.6730170861767422,1.335561533583582,1.174733579544985,0.6730170861767419,-1.335561533583582,-1.174733579544985,0.6730170861767419,3.176463618784833,1.7989809177403644,3.4541113730154054,10.325726572756388,6.839070460095568,11.323358589885403,3.4025614416043513,1.5688607660845344,4.256596255555861,0.9780330042301225,0.7589634692799818,0.6589770053117937,2.441809440375599,2.36321519032553,1.6258930123137691
20201222180813_ML2.4,2.4000000953674316,3.059967940606624,3.181805530460285,0.6166116396201544,3,67.7736587524414,172.5599365234375,134.75848134358725,0.00026502823326262384,0.00018500041153172173,0.00014196277507174854,1.25,0.75,1.5612494995995996,3.736457458654811,3.82991756043024,0.6168788311199764,1.3364573632873793,1.4299174650628084,0.6168788311199763,-1.3364573632873793,-1.4299174650628084,0.6168788311199763,2.988865804987929,3.163174132056728,1.323214528905563,6.997688361381445,7.571284054750975,3.599644307154941,3.0213158496613963,1.9043780606422152,2.070903528005803,0.9573006185548619,0.9648716903192197,0.06705664571933753,2.234906727829517,2.096695402175145,0.5627891204726009
20201222234726_ML2.5,2.5,2.944294106560343,2.944294106560343,0.14312735190168993,2,88.58618927001953,108.76126861572266,98.6737289428711,0.0001582026489720906,0.0001582026489720906,0.00010126074671089189,1.0050000000000001,1.0050000000000001,0.8131727983645296,3.2196674941761545,3.2196674941761545,0.292241669929002,0.7196674941761547,0.7196674941761547,0.29224166992900186,-0.7196674941761547,-0.7196674941761547,0.29224166992900186,0.5620669681031256,0.5620669681031256,0.5015748641061626,29.400140485941904,29.400140485941904,37.54423037733082,0.5009936044950182,0.5009936044950182,0.46799786330830034,0.6162087682958787,0.6162087682958787,0.16542863902342417,1.0906742072311904,1.0906742072311904,0.11030300773944832
20201223070421_ML2.4,2.4000000953674316,2.594364578887702,2.594364578887702,0.11038120738509288,2,19.73157119750977,54.17742538452149,36.95449829101563,0.0007382957590353896,0.0007382957590353896,0.0006491984023477057,1.705,1.705,1.3788582233137678,3.1606259073545,3.1606259073545,0.02885539998412194,0.7606258119870684,0.7606258119870684,0.02885539998412194,-0.7606258119870684,-0.7606258119870684,0.02885539998412194,0.3851407716228524,0.3851407716228524,0.35236560586725924,5.409070271398874,5.409070271398874,5.540065340827074,0.2648875353919182,0.2648875353919182,0.19440558183874262,3.7700232639952134,3.7700232639952134,3.921944790173029,7.491895623873268,7.491895623873268,7.8426354204363955
20201230190235_ML3.3,3.299999952316284,3.8888939318832723,3.9046949523573513,0.24004104195684803,3,132.37298583984375,322.09979248046875,210.1639607747396,0.00045355004476194035,0.00039198137215057,0.00016612689629910747,1.6366666666666667,1.21,1.1698860343355386,4.454638522335843,4.366174429255263,0.2077562315582911,1.154638570019559,1.0661744769389792,0.20775623155829137,-1.154638570019559,-1.0661744769389792,0.20775623155829137,1.9880743844388,0.7909462513547534,2.186336699576435,4.38505620567078,4.826965699048068,3.128642273949987,1.5931791634922199,0.7218711375751053,1.5572190282507639,1.952990055982581,2.5200897686864994,1.0395271565397473,3.1045270673999887,3.783593300968302,1.613886551744927
20210106083602_ML2.7,2.700000047683716,2.965951984796968,2.965951984796968,0.10671756143183224,2,70.46802520751953,147.6573486328125,109.06268692016602,0.0002466227808645182,0.0002466227808645182,3.9293906631269644e-05,2.1550000000000002,2.1550000000000002,0.5020458146424489,3.579912796159392,3.579912796159392,0.3324847228999835,0.8799127484756761,0.8799127484756761,0.3324847228999835,-0.8799127484756761,-0.8799127484756761,0.3324847228999835,2.0857143021761044,2.0857143021761044,1.1608125820415292,2.936943070915649,2.936943070915649,1.9627131353176963,2.387416414132863,2.387416414132863,1.4095778490068387,1.7525088177823356,1.7525088177823356,0.7475175580274749,3.179086006934631,3.179086006934631,1.2800098033302554
20210110055921_ML2.7,2.700000047683716,3.231340550831896,3.2581790577250724,0.3579242824412153,7,26.45224952697754,232.32424926757812,129.58192416599817,0.0008761089820948708,0.00021631226134267455,0.0016692987191740452,1.5985714285714288,1.68,1.291942059735763,3.7935496054722138,3.84133282257935,0.5038360459662543,1.0935495577884977,1.1413327748956341,0.5038360459662541,-1.0935495577884977,-1.1413327748956341,0.5038360459662541,2.7868432196168595,1.6168202784035703,2.6433113705984006,13.231430116779764,9.083299721027052,13.61415121597316,2.296607413157259,1.5517668544474161,1.8187400951465937,1.6622514969861615,1.3661530018282377,1.2118228480097797,3.6866005377881024,2.5030620328095337,3.1045660682910245
20210112211631_ML3.6,3.5999999046325684,4.100752687735437,4.0547428973513995,0.36608306536724006,10,62.341575622558594,438.9459838867187,294.0946899414063,0.00032048593432590567,0.00013376114460549016,0.0003487976867781463,1.502,1.705,1.1404657917808065,4.192922135995491,4.193350427107596,0.4580814400787265,0.5929222313629224,0.5933505224750282,0.45808144007872653,-0.5929222313629224,-0.5933505224750282,0.45808144007872653,2.61063752548212,3.2862697795420823,1.3768125485955232,52.5727091753148,5.341794843434612,123.08206939035401,2.361562070143099,2.640408630561221,1.3538068824818859,1.6774397200536746,0.7002578051508017,2.8552766657823825,3.3183718567906872,1.3694644346282208,5.674147975700751
20210115150808_ML2.9,2.9000000953674316,3.3485199656555253,3.4361475274315465,0.1990887565206745,5,70.27420043945312,423.79443359375,226.75540466308593,0.00012907288519126392,0.00011564133338380065,4.020099469796551e-05,2.702,2.63,0.2006738647656939,3.685987911273628,3.8761977615943843,0.5148116420537524,0.7859878159061966,0.9761976662269527,0.5148116420537524,-0.7859878159061966,-0.9761976662269527,0.5148116420537524,2.825623145521287,0.8187040230454944,3.0878778806442533,8.35288223716286,8.25337392308262,7.095233171158487,3.873506648965072,1.28083286536857,4.290356454665892,2.2640521522638704,1.4605736955241662,1.8636101588511849,8.376633773435396,3.1865009621484486,11.862177484704993
20210205231951_ML2.8,2.799999952316284,3.2575494166924535,3.261360416628408,0.1870533761164835,9,28.65847969055176,279.9127502441406,174.78998544481067,0.0005213913264130176,0.0001310300999742366,0.0011616112461705387,1.2655555555555555,0.98,0.9731792115421382,3.6311283314346645,3.6598633242610745,0.3820580158337922,0.83112837911838,0.8598633719447903,0.38205801583379206,-0.83112837911838,-0.8598633719447903,0.38205801583379206,1.842335739795425,1.3285786918209836,1.7118586053812181,4.542749343084217,3.8960479567000745,3.598886761986528,1.5465670793791746,1.8207528785522675,1.1679702530948388,2.711995587058709,1.4191926597424105,3.1905112953011723,5.6953761001610435,2.5830866400348103,6.658322871701918
20210213231042_ML2.9,2.9000000953674316,3.454583135751662,3.38437486029967,0.12856441393144993,3,114.33168029785156,272.4219055175781,184.10491943359375,0.0001255582731385413,0.00010515913973116171,9.224915328668333e-05,1.9466666666666665,2.61,1.4994109954689985,3.491672477434657,3.472251113789244,0.12554776150483624,0.5916723820672258,0.5722510184218121,0.12554776150483624,-0.5916723820672258,-0.5722510184218121,0.12554776150483624,0.761814077905789,0.7124123127466861,0.1444544998384535,2.6782810969768023,2.5442572774751393,0.9113330815140537,0.6986860433335931,0.5774446524328991,0.341101937181952,0.9449123458700902,0.6307606347472029,0.8959360085194503,1.7424564318382985,1.3228793078503234,1.4922176239488198
20210407045342_ML2.1,2.0999999046325684,2.743946671466817,2.743946671466817,0.19422514840261287,2,121.21533203125,132.44883728027344,126.83208465576172,8.946465077153538e-05,8.946465077153538e-05,1.3523900073926399e-05,1.1099999999999999,1.1099999999999999,1.5556349186104046,3.1538709184427303,3.1538709184427303,0.039101780740334734,1.0538710138101621,1.0538710138101621,0.03910178074033489,-1.0538710138101621,-1.0538710138101621,0.03910178074033489,1.3830913152016926,1.3830913152016926,0.3366768759768041,5.493424372912096,5.493424372912096,1.6106319577394237,1.3602723572601032,1.3602723572601032,0.15891505064093547,1.1776859548008067,1.1776859548008067,0.16430149480469575,2.5737983046116826,2.5737983046116826,0.6226945719049994
20210420044650_ML2.1,2.0999999046325684,3.0717141159804036,3.0717141159804036,,1,144.1045379638672,144.1045379638672,144.1045379638672,0.00018432931412313902,0.00018432931412313902,,0.36,0.36,,3.692919960844163,3.692919960844163,,1.5929200562115948,1.5929200562115948,,-1.5929200562115948,-1.5929200562115948,,2.9616851945864155,2.9616851945864155,,6.377435540548537,6.377435540548537,,2.5336096766507716,2.5336096766507716,,1.7301167081100712,1.7301167081100712,,2.970726603141882,2.970726603141882,
20210510232452_ML2.8,2.799999952316284,3.1868859465475428,3.2446935124263865,0.31981464614964783,6,68.60213470458984,239.77444458007812,158.6014493306478,0.00011763027923490688,0.00012372874603057762,4.141934646705974e-05,1.4666666666666668,1.53,1.3752187704749623,3.401716799716638,3.385151437621847,0.3315185341179484,0.6017168474003539,0.5851514853055624,0.33151853411794846,-0.6017168474003539,-0.5851514853055624,0.33151853411794846,2.376094418068727,2.061669063267635,2.3352751919047474,10.43470404884067,9.386025808738593,9.377487462972615,1.7589644200255738,1.4383942910490801,1.4135707698840325,1.0223303362658138,0.9724443244021064,0.5122726928474012,2.1163745613292897,2.0253217150838765,1.1586127054754585
20210515080300_ML2.8,2.799999952316284,3.325448884779341,3.2208483134853476,0.24766367552934432,7,65.23145294189453,234.44544982910156,150.24195861816406,0.00040436744583285977,0.0002200906963182683,0.0006354487734589542,1.6442857142857146,1.82,0.809626604117749,3.750881183287361,3.6683704604172607,0.5223992440826424,0.9508812309710765,0.8683705081009765,0.5223992440826425,-0.9508812309710765,-0.8683705081009765,0.5223992440826425,1.901270108426474,0.7317934454820199,3.3857067234845046,17.026690086017428,1.1359335336275833,38.070594689365585,1.7182827548293098,0.7909229462274183,2.9423409550385076,1.974862511976689,1.5079900878699561,1.0044503628155934,3.9921080542325487,2.6167149826721645,2.593733169304005
20210525004621_ML2.4,2.4000000953674316,2.5028095480334205,2.5028095480334205,,1,44.1538200378418,44.1538200378418,44.1538200378418,0.00012915251183124346,0.00012915251183124346,,2.63,2.63,,2.513797294237551,2.513797294237551,,0.11379719887011941,0.11379719887011941,,-0.11379719887011941,-0.11379719887011941,,0.1349370702772404,0.1349370702772404,,1.4092049831693672,1.4092049831693672,,0.10630425383935514,0.10630425383935514,,0.6347131955310823,0.6347131955310823,,1.4428965105995295,1.4428965105995295,
20210526034133_ML2.2,2.200000047683716,2.8201922573898384,2.7600665057089357,0.357230660699783,3,65.70332336425781,102.9599838256836,80.38187408447266,0.0004331122144526367,0.0001802305645652214,0.0004963663788301422,0.98,0.91,0.8272242743053422,3.4368322501843545,3.1324558640451756,0.5401488708428875,1.2368322025006384,0.9324558163614598,0.5401488708428878,-1.2368322025006384,-0.9324558163614598,0.5401488708428878,1.4891674133863375,0.8893318415040415,1.198897819902485,12.525321494805189,1.2506732908620724,19.634412229261194,1.654706225165062,1.0903409353860132,1.2922078972747133,1.2087337991359701,1.1158670611782315,0.6413234356760422,2.726249018462616,2.8387542749806998,1.2158800806641346
20210609163430_ML2.5,2.5,2.767589440230171,2.843175378623976,0.164931888093738,3,110.37627410888672,179.7003936767578,137.86467997233072,8.05280930879739e-05,7.716733697575974e-05,2.8703431045930912e-05,1.2766666666666666,1.26,1.2850810609970613,3.1195298573524632,3.171605307142746,0.26535550222375076,0.6195298573524632,0.6716053071427459,0.26535550222375076,-0.6195298573524632,-0.6716053071427459,0.26535550222375076,1.2117299909734793,0.6456569424607134,1.1872260028612285,3.0946159285867707,3.5141248799079436,2.3348726635624337,1.438735540124384,0.578427076042204,1.5177363174817196,1.1021958454696683,1.0803807549495996,0.43796147658865436,2.2524219700594323,2.089935759075778,0.8479825993009305
20210614220447_ML2.2,2.200000047683716,2.8345224022660283,2.7446298213684934,0.2097090206873286,3,74.73909759521484,241.95301818847656,149.63710276285806,0.0001038684983164425,0.00010575399751927923,5.401397122979904e-05,1.3433333333333335,1.25,1.2526106072252994,3.226302330082884,3.327051842340839,0.3614161371803975,1.026302282399168,1.127051794657123,0.36141613718039756,-1.026302282399168,-1.127051794657123,0.36141613718039756,1.0244214159564222,1.2632866835105274,0.7685126219658326,3.2226066591072158,3.1980235638008234,1.015639972680454,1.078564908434171,0.8946990160337732,1.0610002174735755,1.3238965810002024,0.8520045295190477,1.0605006019029326,2.6967305797919265,1.4227950480625247,2.354160348850457
20210825121410_ML2.4,2.4000000953674316,3.071471988025827,3.071471988025827,,1,189.46090698242188,189.46090698242188,189.46090698242188,0.00012009709379579658,0.00012009709379579658,,2.74,2.74,,3.6616084843648986,3.6616084843648986,,1.261608388997467,1.261608388997467,,-1.261608388997467,-1.261608388997467,,4.2937476372901004,4.2937476372901004,,11.92772705353396,11.92772705353396,,5.165877401503116,5.165877401503116,,1.743447692614261,1.743447692614261,,3.335280362134519,3.335280362134519,
20210831094010_ML2.6,2.5999999046325684,3.5174956324225763,3.5174956324225763,,1,142.94488525390625,142.94488525390625,142.94488525390625,0.00019668163308124496,0.00019668163308124496,,0.03,0.03,,3.724932689717183,3.724932689717183,,1.1249327850846145,1.1249327850846145,,-1.1249327850846145,-1.1249327850846145,,2.034874796201817,2.034874796201817,,10.509029737744264,10.509029737744264,,1.2875226966091067,1.2875226966091067,,0.3158979796543338,0.3158979796543338,,0.7492906871489161,0.7492906871489161,
20210902101042_ML2.3,2.299999952316284,2.612935790037988,2.612935790037988,0.11434107836772557,2,42.90880584716797,116.77599334716795,79.84239959716797,0.0001336752245935288,0.0001336752245935288,0.00010853555884475528,1.52,1.52,2.093036072312181,2.801215181382543,2.801215181382543,0.028530121817877386,0.501215229066259,0.501215229066259,0.028530121817877386,-0.501215229066259,-0.501215229066259,0.028530121817877386,0.3643326695652831,0.3643326695652831,0.22945339841418472,2.26899953171407,2.26899953171407,2.048777308745464,0.5181133184943318,0.5181133184943318,0.2825403067847875,1.21276828857693,1.21276828857693,0.05634747293883151,2.8870378281292806,2.8870378281292806,0.060709356875384556
20211007200339_ML2.2,2.200000047683716,2.9467470234813287,2.8932242886572563,0.4638687922129984,7,58.108924865722656,207.98324584960935,131.08407047816686,0.00021409650749247647,0.00020530180557148855,0.0001235526703977901,1.7285714285714284,1.53,1.151034731179278,3.540043092614565,3.5092876507456334,0.6095443047083425,1.3400430449308498,1.3092876030619176,0.6095443047083425,-1.3400430449308498,-1.3092876030619176,0.6095443047083425,3.191753837885643,2.5951356570585946,2.727734555988055,13.828678631737201,5.406960093024819,19.340966057009535,3.029346625576269,3.11162706795167,2.069882770957473,1.024266571467914,1.0531516766329276,0.42836554663002974,1.9981628986787363,2.119641064720866,0.9123340481618375
20211020081743_ML2.1,2.0999999046325684,2.9736552339138616,2.956404576329038,0.238850311841282,4,72.29978942871094,114.6250228881836,89.786376953125,0.0001505913629621845,9.72952896102932e-05,0.00012432441382116834,1.675,1.995,1.1586917910586347,3.0495154720247397,2.9820133413481993,0.3107746693692312,0.9495155673921716,0.8820134367156309,0.3107746693692312,-0.9495155673921716,-0.8820134367156309,0.3107746693692312,0.9343390762258924,0.828832446188886,0.47363466058996584,4.027626509212544,2.5343181415059073,4.264127412473686,0.9818288882369175,1.073332625067799,0.468300055256189,0.9933370255619256,0.8563546721504735,0.38671025407242265,1.9859558554439805,1.7605012070709374,0.72793798729137
20211024194709_ML2.0,2.0,3.0022655250691272,3.0022655250691272,0.5274012922973315,2,104.77222442626952,135.1254119873047,119.94881820678711,0.0002257972710973502,0.0002257972710973502,0.00016926684113029728,1.245,1.245,1.7606958851545034,3.5588946694581893,3.5588946694581893,0.3499029337878587,1.5588946694581893,1.5588946694581893,0.3499029337878587,-1.5588946694581893,-1.5588946694581893,0.3499029337878587,3.599336342450778,3.599336342450778,0.2010687138451215,5.568444425680266,5.568444425680266,1.1060704563757304,4.182433659741871,4.182433659741871,0.10207413156146965,1.0414252400774953,1.0414252400774953,0.04880680363926787,2.017830312316728,2.017830312316728,0.3902190756218708
