EVENT,filename,distance,maxdisp,LogA0Huton83,LogA0Le08,LogA0Nguyen11,MLHuton83,MLLe08,MLNguyen11
20191119_004401_M3.7,BGVB.HHZ..SAC,324.8333435058594,24088268.01505694,-3.9928782878172626,-4.042483850110017,-3.9982094529446757,8.693683862471284,14.602289424764038,7.995246163827202
20191119_004401_M3.7,HGVB.HHE..SAC,122.42530059814453,17194373.852352317,-3.1399208268656884,-3.1414795576511447,-3.163659995817956,7.694307192111275,13.554865922896731,7.83173825596643
20191119_004401_M3.7,HGVB.HHN..SAC,122.42530059814453,5541365.255731458,-3.1399208268656884,-3.1414795576511447,-3.163659995817956,7.202537604226565,13.06309633501202,8.036474498041201
20191119_004401_M3.7,HGVB.HHZ..SAC,122.42530059814453,4554490.57311166,-3.1399208268656884,-3.1414795576511447,-3.163659995817956,7.117360634374668,12.977919365160124,7.883777935874969
20191119_004401_M3.7,LSVB.HHE..SAC,332.826904296875,104237230.1649304,-4.019705301467788,-4.071776775165988,-4.0204169744978575,9.356728164071887,15.26779963777009,8.262883860733197
20191119_004401_M3.7,LSVB.HHN..SAC,332.826904296875,74679753.52183957,-4.019705301467788,-4.071776775165988,-4.0204169744978575,9.211908177372015,15.122979651070217,8.272225473121903
20191119_004401_M3.7,LSVB.HHZ..SAC,332.826904296875,2331665.870691528,-4.019705301467788,-4.071776775165988,-4.0204169744978575,7.706371617318215,13.617443091016415,8.150300129838477
20191119_004401_M3.7,MLVB.HHE..SAC,154.02877807617188,69861821.62798755,-3.31035246641441,-3.3163254689346946,-3.3523610675123954,8.473592371974108,14.338565374494394,7.924640045811179
20191119_004401_M3.7,MLVB.HHN..SAC,154.02877807617188,66216992.02194114,-3.31035246641441,-3.3163254689346946,-3.3523610675123954,8.450321914984745,14.315294917505028,7.682226553270404
20191119_004401_M3.7,MLVB.HHZ..SAC,154.02877807617188,12117598.656956397,-3.31035246641441,-3.3163254689346946,-3.3523610675123954,7.71276903068685,13.577742033207134,7.8221830834905575
20191119_004401_M3.7,VCVB.HHE..SAC,199.71316528320312,20953864.00441521,-3.5219093137494766,-3.5371485588883633,-3.570569968501476,8.162173434658442,14.036412679797326,7.886435399238255
20191119_004401_M3.7,VCVB.HHN..SAC,199.71316528320312,4271372.20710481,-3.5219093137494766,-3.5371485588883633,-3.570569968501476,7.471476731219047,13.345715976357933,7.97777385661351
20191119_004401_M3.7,VCVB.HHZ..SAC,199.71316528320312,2168747.186867279,-3.5219093137494766,-3.5371485588883633,-3.570569968501476,7.177118242551257,13.051357487690144,8.063120840205649
20191119_004401_M3.7,VTVB.HHE..SAC,152.042236328125,7377317.516514307,-3.3003401428736323,-3.305977593601357,-3.341598066420787,7.4872386185785285,13.351876069306252,7.851190337651623
20191119_004401_M3.7,VTVB.HHN..SAC,152.042236328125,6642138.962066893,-3.3003401428736323,-3.305977593601357,-3.341598066420787,7.441648100228672,13.306285550956398,7.918814036155437
20191119_004401_M3.7,VTVB.HHZ..SAC,152.042236328125,12999740.668511923,-3.3003401428736323,-3.305977593601357,-3.341598066420787,7.733274831537573,13.5979122822653,8.044450628494484
20191120_083258_M4.1,BGVB.HHE..SAC,241.98011779785156,2426030.9780474664,-3.694337871666298,-3.720081591408915,-3.7359271063712063,7.398234213748864,13.282977933491482,8.034496380108399
20191120_083258_M4.1,BGVB.HHN..SAC,241.98011779785156,18054877.596684102,-3.694337871666298,-3.720081591408915,-3.7359271063712063,8.269932420133111,14.154676139875729,8.277568744468013
20191120_083258_M4.1,BGVB.HHZ..SAC,241.98011779785156,6804910.637485454,-3.694337871666298,-3.720081591408915,-3.7359271063712063,7.846160298060642,13.730904017803262,8.042502234467655
20191120_083258_M4.1,HGVB.HHE..SAC,387.4294128417969,15828717.075021958,-4.196135363368192,-4.265616292759587,-4.161421221938046,8.714581079884537,14.643062009275933,7.881332286136384
20191120_083258_M4.1,HGVB.HHN..SAC,387.4294128417969,38764980.31044207,-4.196135363368192,-4.265616292759587,-4.161421221938046,9.103574931086373,15.032055860477769,8.132279278934549
20191120_083258_M4.1,HGVB.HHZ..SAC,387.4294128417969,18296011.55615774,-4.196135363368192,-4.265616292759587,-4.161421221938046,8.777491789276787,14.705972718668182,8.374885850977602
20191120_083258_M4.1,LSVB.HHE..SAC,322.6625671386719,30989772.49921188,-3.985543180995323,-4.034483215065404,-3.9921005697397387,8.795761569022293,14.703701603092377,8.436598170529953
20191120_083258_M4.1,LSVB.HHN..SAC,322.6625671386719,2214241.230398617,-3.985543180995323,-4.034483215065404,-3.9921005697397387,7.649768114305854,13.557708148375937,8.310143024658172
20191120_083258_M4.1,LSVB.HHZ..SAC,322.6625671386719,4832633.466792439,-3.985543180995323,-4.034483215065404,-3.9921005697397387,7.9887270381275854,13.896667072197666,8.335134780218937
20191120_083258_M4.1,MLVB.HHE..SAC,365.93536376953125,20286469.755132876,-4.127996700953419,-4.190515704279301,-4.1079725983629505,8.754203178777384,14.675722182103264,7.980478497708875
20191120_083258_M4.1,MLVB.HHN..SAC,365.93536376953125,29519494.572358683,-4.127996700953419,-4.190515704279301,-4.1079725983629505,8.917105618253652,14.83862462157953,7.764837089911866
20191120_083258_M4.1,MLVB.HHZ..SAC,365.93536376953125,2017559.4444072098,-4.127996700953419,-4.190515704279301,-4.1079725983629505,7.751823040381087,13.673342043706969,7.762630353012474
20191120_083258_M4.1,VCVB.HHE..SAC,254.8103790283203,10396286.247833781,-3.743492612751646,-3.772689101258412,-3.781126760055513,8.07937084146281,13.967567329969572,8.22933822791229
20191120_083258_M4.1,VCVB.HHN..SAC,254.8103790283203,19818367.86399264,-3.743492612751646,-3.772689101258412,-3.781126760055513,8.35956049817595,14.247756986682717,8.500466335022788
20191120_083258_M4.1,VCVB.HHZ..SAC,254.8103790283203,26472529.76946557,-3.743492612751646,-3.772689101258412,-3.781126760055513,8.485288058111264,14.373484546618027,8.22242904674868
20191120_083258_M4.1,VTVB.HHE..SAC,323.68316650390625,14834999.845092079,-3.9889945112675353,-4.038247222373301,-3.9949769183369788,8.479282057385468,14.387534768491236,7.771387507144322
20191120_083258_M4.1,VTVB.HHN..SAC,323.68316650390625,4976088.241968683,-3.9889945112675353,-4.038247222373301,-3.9949769183369788,8.00488258444955,13.913135295555314,7.984782569273806
20191120_083258_M4.1,VTVB.HHZ..SAC,323.68316650390625,9901498.709247747,-3.9889945112675353,-4.038247222373301,-3.9949769183369788,8.303695446460491,14.211948157566255,8.134478193072889
20191122_080810_M3.2,HGVB.HHE..SAC,130.68008422851562,4163007.6311110724,-3.1869777995450566,-3.18947897043675,-3.216930806388698,7.125385006527532,12.986886177419228,7.178494268750768
20191122_080810_M3.2,HGVB.HHN..SAC,130.68008422851562,38759276.90650832,-3.1869777995450566,-3.18947897043675,-3.216930806388698,8.09435346579678,13.955854636688475,7.596689422231398
20191122_080810_M3.2,HGVB.HHZ..SAC,130.68008422851562,1054705.1915323122,-3.1869777995450566,-3.18947897043675,-3.216930806388698,6.529108883270814,12.39061005416251,7.293789616517293
20191122_080810_M3.2,LSVB.HHE..SAC,157.9691619873047,18779723.290238727,-3.3299769849833347,-3.3366350717260613,-3.373341024564314,7.922666173850182,13.788324260592908,7.769854206057834
20191122_080810_M3.2,LSVB.HHN..SAC,157.9691619873047,3817890.8517200733,-3.3299769849833347,-3.3366350717260613,-3.373341024564314,7.230800493332952,13.096458580075678,7.678046922777078
20191122_080810_M3.2,LSVB.HHZ..SAC,157.9691619873047,3188343.429252542,-3.3299769849833347,-3.3366350717260613,-3.373341024564314,7.152542079826691,13.01820016656942,7.519965113388318
20191122_080810_M3.2,VCVB.HHE..SAC,243.9780731201172,15257703.060256436,-3.702077942902549,-3.7283522410172547,-3.7430998619333478,8.204567101466427,14.089841399581132,7.266325903899048
20191122_080810_M3.2,VCVB.HHN..SAC,243.9780731201172,16035455.302348863,-3.702077942902549,-3.7283522410172547,-3.7430998619333478,8.226159238472933,14.111433536587636,6.8365215470955825
20191122_080810_M3.2,VCVB.HHZ..SAC,243.9780731201172,1014222.3235461769,-3.702077942902549,-3.7283522410172547,-3.7430998619333478,7.027211108260751,12.912485406375454,7.095475356933868
20191122_080810_M3.2,VTVB.HHE..SAC,169.8498077392578,17476950.188958075,-3.3873883527927413,-3.3962577846366306,-3.433841111433804,7.948854001247486,13.816723433091376,7.630873430351803
20191122_080810_M3.2,VTVB.HHN..SAC,169.8498077392578,18587937.932766505,-3.3873883527927413,-3.3962577846366306,-3.433841111433804,7.975619566443449,13.843488998287338,7.842335471646162
20191122_080810_M3.2,VTVB.HHZ..SAC,169.8498077392578,2304637.849176233,-3.3873883527927413,-3.3962577846366306,-3.433841111433804,7.068991042838915,12.936860474682804,7.780682881076055
20191127_212916_M3.0,CCA.HHE..SAC,82.22691345214844,12917101.249824343,-2.8720743936298287,-2.872250679474717,-2.843593258400425,7.302239457408676,13.161415743253563,7.2628218221094425
20191127_212916_M3.0,CCA.HHN..SAC,82.22691345214844,16057212.55510156,-2.8720743936298287,-2.872250679474717,-2.843593258400425,7.396744549951926,13.255920835796813,7.275358961025773
20191127_212916_M3.0,CCA.HHZ..SAC,82.22691345214844,52698827.46642659,-2.8720743936298287,-2.872250679474717,-2.843593258400425,7.91287534602405,13.772051631868937,7.1862330321948615
20191127_212916_M3.0,DBVB.HHE..SAC,28.221269607543945,23911706.923960485,-2.2544781675382537,-2.2741602710783626,-2.009549402461344,6.952088746631759,12.830770850171868,7.507824108242817
20191127_212916_M3.0,DBVB.HHN..SAC,28.221269607543945,19307478.990056712,-2.2544781675382537,-2.2741602710783626,-2.009549402461344,6.859203738459907,12.737885842000018,7.622892185916291
20191127_212916_M3.0,DBVB.HHZ..SAC,28.221269607543945,9941797.876445776,-2.2544781675382537,-2.2741602710783626,-2.009549402461344,6.570943096926975,12.449625200467084,7.311221678788003
20191127_212916_M3.0,QNHD.HHE..SAC,48.03705978393555,5862473.066119385,-2.5483398665007653,-2.555290771790885,-2.421000755278164,6.635420726955232,12.501371632245352,7.520446579143572
20191127_212916_M3.0,QNHD.HHN..SAC,48.03705978393555,16038439.141641801,-2.5483398665007653,-2.555290771790885,-2.421000755278164,7.072501967035187,12.938452872325307,7.648020576111287
20191127_212916_M3.0,QNHD.HHZ..SAC,48.03705978393555,6717266.041595634,-2.5483398665007653,-2.555290771790885,-2.421000755278164,6.694532415649375,12.560483320939495,7.219133252542777
20191228_034300_M3.0,HGVB.HHE..SAC,131.878662109375,15811051.394499242,-3.193644402613284,-3.196296170317753,-3.224405444600089,7.711605152978581,13.573256920683052,7.476408465138547
20191228_034300_M3.0,HGVB.HHN..SAC,131.878662109375,4327868.0941084605,-3.193644402613284,-3.196296170317753,-3.224405444600089,7.148918418373118,13.010570186077585,7.421437763518091
20191228_034300_M3.0,HGVB.HHZ..SAC,131.878662109375,1563375.7945117347,-3.193644402613284,-3.196296170317753,-3.224405444600089,6.706707786176967,12.568359553881434,7.462501752281499
20191228_034300_M3.0,MLVB.HHE..SAC,162.06517028808594,32747460.916359153,-3.350058727614067,-3.357455299368753,-3.3946513421338467,8.184236360101789,14.050632931856473,7.488213099699136
20191228_034300_M3.0,MLVB.HHN..SAC,162.06517028808594,62739336.04634313,-3.350058727614067,-3.357455299368753,-3.3946513421338467,8.466598645977463,14.332995217732151,7.233437487080442
20191228_034300_M3.0,MLVB.HHZ..SAC,162.06517028808594,22221556.235048432,-3.350058727614067,-3.357455299368753,-3.3946513421338467,8.015833198088728,13.882229769843415,8.16489933821846
20191228_034300_M3.0,SLV.HHE..SAC,224.58843994140625,1583471.4018340944,-3.625512163727841,-3.646757552248637,-3.671216524410735,7.144122387963844,13.02436777648464,7.5957542421862225
20191228_034300_M3.0,SLV.HHN..SAC,224.58843994140625,1004713.1545937816,-3.625512163727841,-3.646757552248637,-3.671216524410735,6.9465542521923,12.826799640713093,7.7462887871168515
20191228_034300_M3.0,SLV.HHZ..SAC,224.58843994140625,618735.7427703637,-3.625512163727841,-3.646757552248637,-3.671216524410735,6.736017368546243,12.616262757067036,7.9429187627644335
20191228_034300_M3.0,VCVB.HHE..SAC,212.51104736328125,8743572.562441647,-3.5760393575299743,-3.5943000088175996,-3.6236491331337164,7.836728276106763,13.713988927394388,7.455902503330723
