event,sta,ML_cal,ML_header,ML_diff
20060226161229_ML3.5,TGVB,1.6553050933689637,3.5,-1.8446949066310363
20060226161229_ML3.5,THVB,3.92922000465891,3.5,0.4292200046589101
20060226161229_ML3.5,TTVB,4.007093433463236,3.5,0.5070934334632362
20060316162059_ML3.2,BGVB,3.958851086891999,3.200000047683716,0.7588510392082837
20060316162059_ML3.2,DBVB,4.0863037281864445,3.200000047683716,0.8863036805027287
20060316162059_ML3.2,DHVB,4.466230195513553,3.200000047683716,1.2662301478298374
20060316162059_ML3.2,DSVB,3.684268615447141,3.200000047683716,0.4842685677634253
20060316162059_ML3.2,HBVB,4.645398359895736,3.200000047683716,1.4453983122120198
20060316162059_ML3.2,LAVB,4.033746493831399,3.200000047683716,0.8337464461476829
20060316162059_ML3.2,MCVB,3.974880483560676,3.200000047683716,0.7748804358769599
20060316162059_ML3.2,TGVB,3.7438440955688423,3.200000047683716,0.5438440478851265
20060403170559_ML3.8,BGVB,5.302466104154291,3.799999952316284,1.5024661518380071
20060403170559_ML3.8,DSVB,5.0037553283050045,3.799999952316284,1.2037553759887205
20060403170559_ML3.8,HBVB,5.176982131948003,3.799999952316284,1.3769821796317192
20060403170559_ML3.8,LAVB,5.136626492746272,3.799999952316284,1.3366265404299875
20060403170559_ML3.8,THVB,4.788749888665283,3.799999952316284,0.9887499363489988
20060403170559_ML3.8,VIVB,4.639779155976547,3.799999952316284,0.8397792036602629
20060516142759_ML2.5,KMI,3.627331176429168,3.4000000953674316,0.2273310810617363
20060516142759_ML2.5,SLVB,4.16677890041682,3.4000000953674316,0.7667788050493884
20060516142759_ML2.5,TTVB,4.283515024667774,3.4000000953674316,0.8835149293003424
20061111184259_ML3.8,DBVB,4.560310127244232,3.799999952316284,0.7603101749279482
20061111184259_ML3.8,HGVB,4.263483199606574,3.799999952316284,0.4634832472902896
20061111184259_ML3.8,LCVB,5.034440149704899,3.799999952316284,1.234440197388615
20061111184259_ML3.8,SLVB,3.4811322862540797,3.299999952316284,0.1811323339377955
20061111184259_ML3.8,SPVB,5.030206857601107,3.799999952316284,1.230206905284823
20061111184259_ML3.8,TGVB,4.429868635658072,3.799999952316284,0.6298686833417877
20061111184559,KMI,4.377503097914877,3.799999952316284,0.5775031455985928
20061111184559,DBVB,4.560310127244232,3.799999952316284,0.7603101749279482
20061111184559,HGVB,4.263483199606574,3.799999952316284,0.4634832472902896
20061111184559,LCVB,5.034440149704899,3.799999952316284,1.234440197388615
20061111184559,SPVB,5.030206857601107,3.799999952316284,1.230206905284823
20061111184559,TGVB,4.429868635658072,3.799999952316284,0.6298686833417877
